"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.839671063E1,-9.073625207E-1,6.806249917E-2,2.602737427E0
5.839924423E1,-9.169874787E-1,5.527500063E-2,2.595312595E0
5.840177800E1,-9.275749922E-1,4.138749838E-2,2.583625078E0
5.840431162E1,-9.350000024E-1,2.543750033E-2,2.567674875E0
5.840684538E1,-9.414625168E-1,6.324999966E-3,2.558049917E0
5.840937897E1,-9.446250200E-1,-8.524999954E-3,2.547462463E0
5.841191274E1,-9.477875233E-1,-2.034999989E-2,2.534674883E0
5.841444636E1,-9.488874674E-1,-3.203750029E-2,2.522987604E0
5.841698020E1,-9.509499669E-1,-4.578749835E-2,2.510200024E0
5.841951376E1,-9.488874674E-1,-5.321250111E-2,2.497412443E0
5.842204760E1,-9.520499706E-1,-5.967500061E-2,2.488887548E0
5.842458114E1,-9.435250163E-1,-6.503749639E-2,2.479399920E0
5.842711491E1,-9.361000061E-1,-6.503749639E-2,2.475137472E0
5.842964848E1,-9.286749959E-1,-6.077500060E-2,2.467575073E0
5.843218220E1,-9.179499745E-1,-5.541250110E-2,2.462349892E0
5.843471591E1,-9.073625207E-1,-4.688749835E-2,2.452724934E0
5.843729894E1,-8.925125003E-1,-3.519999981E-2,2.444200039E0
5.843978326E1,-8.786249757E-1,-2.667500079E-2,2.432512522E0
5.844231710E1,-8.701000214E-1,-1.608750038E-2,2.420825005E0
5.844485087E1,-8.595125079E-1,-2.199999988E-3,2.408037424E0
5.844738450E1,-8.392999768E-1,1.168750040E-2,2.395250082E0
5.844991804E1,-8.222500086E-1,1.911249943E-2,2.382462502E0
5.845245181E1,-8.051999807E-1,2.653750032E-2,2.366512537E0
5.845498542E1,-7.860875130E-1,3.396249935E-2,2.349462509E0
5.845751915E1,-7.690374851E-1,3.506249934E-2,2.333512545E0
5.846005277E1,-7.530875206E-1,3.506249934E-2,2.316462517E0
5.846258661E1,-7.317749858E-1,3.079999983E-2,2.302712440E0
5.846512016E1,-7.126625180E-1,2.227500081E-2,2.285662413E0
5.846765393E1,-6.945124865E-1,1.058750041E-2,2.270812511E0
5.847018755E1,-6.774625182E-1,-2.199999988E-3,2.255825043E0
5.847272139E1,-6.561499834E-1,-2.034999989E-2,2.242074966E0
5.847525516E1,-6.359375119E-1,-3.946249932E-2,2.228187561E0
5.847778879E1,-6.147624850E-1,-5.857500061E-2,2.214299917E0
5.848032256E1,-5.977125168E-1,-7.988750190E-2,2.202612400E0
5.848285610E1,-5.795624852E-1,-1.054624990E-1,2.188862562E0
5.848538972E1,-5.593500137E-1,-1.308999956E-1,2.173875093E0
5.848792350E1,-5.370749831E-1,-1.553750038E-1,2.161087513E0
5.849045712E1,-5.200250149E-1,-1.820500046E-1,2.149399996E0
5.849299088E1,-5.018749833E-1,-2.107875049E-1,2.136612415E0
5.849552473E1,-4.827624857E-1,-2.384250015E-1,2.122862577E0
5.849805832E1,-4.636499882E-1,-2.639999986E-1,2.115437508E0
5.850059209E1,-4.444000125E-1,-2.884750068E-1,2.104712486E0
5.850312570E1,-4.273499846E-1,-3.097875118E-1,2.097287416E0
5.850565947E1,-4.135999978E-1,-3.320625126E-1,2.087662458E0
5.850819309E1,-3.997125030E-1,-3.513124883E-1,2.079137564E0
5.851072663E1,-3.869250119E-1,-3.672625124E-1,2.073912382E0
5.851326040E1,-3.774375021E-1,-3.810124993E-1,2.064287424E0
5.851579424E1,-3.657499850E-1,-3.948999941E-1,2.058924913E0
5.851832778E1,-3.572250009E-1,-4.076874852E-1,2.050537586E0
5.852086162E1,-3.486999869E-1,-4.193750024E-1,2.044075012E0
5.852339516E1,-3.390749991E-1,-4.268000126E-1,2.035549879E0
5.852592901E1,-3.327499926E-1,-4.342249930E-1,2.029224873E0
5.852846263E1,-3.242250085E-1,-4.416500032E-1,2.027024984E0
5.853099640E1,-3.167999983E-1,-4.512749910E-1,2.021800041E0
5.853353002E1,-3.125374913E-1,-4.629625082E-1,2.014237404E0
5.853606378E1,-3.060750067E-1,-4.661250114E-1,2.009974957E0
5.853859733E1,-3.007124960E-1,-4.703874886E-1,2.006812572E0
5.854113094E1,-2.954874933E-1,-4.779500067E-1,2.003649950E0
5.854366471E1,-2.901250124E-1,-4.800125062E-1,2.001450062E0
5.854619856E1,-2.847625017E-1,-4.864749908E-1,1.997324944E0
5.854873208E1,-2.752749920E-1,-4.896374941E-1,1.993062496E0
5.855126593E1,-2.656500041E-1,-4.927999973E-1,1.987699986E0
5.855379955E1,-2.613874972E-1,-4.959625006E-1,1.984537482E0
5.855633331E1,-2.550624907E-1,-5.033875108E-1,1.979174972E0
5.855886691E1,-2.517625093E-1,-5.119125247E-1,1.971750021E0
5.856140068E1,-2.422749996E-1,-5.183749795E-1,1.971750021E0
5.856393429E1,-2.358125001E-1,-5.257999897E-1,1.966387510E0
5.856646806E1,-2.305874974E-1,-5.321249962E-1,1.960062504E0
5.856900168E1,-2.252250016E-1,-5.471125245E-1,1.957862496E0
5.857153544E1,-2.187625021E-1,-5.651249886E-1,1.954699993E0
5.857406906E1,-2.103749961E-1,-5.821750164E-1,1.953599930E0
5.857660283E1,-1.996500045E-1,-5.992249846E-1,1.951537490E0
5.857913644E1,-1.890625060E-1,-6.151750088E-1,1.948237538E0
5.858167021E1,-1.805374920E-1,-6.375874877E-1,1.947275043E0
5.858420383E1,-1.720124930E-1,-6.556000113E-1,1.943012476E0
5.858673760E1,-1.655499935E-1,-6.694874763E-1,1.934487462E0
5.858927121E1,-1.581249982E-1,-6.875000000E-1,1.930225015E0
5.859180498E1,-1.507000029E-1,-7.056499720E-1,1.923762441E0
5.859433859E1,-1.453374922E-1,-7.247624993E-1,1.916337490E0
5.859687236E1,-1.358499974E-1,-7.440124750E-1,1.907812476E0
5.859940599E1,-1.336500049E-1,-7.662875056E-1,1.899287462E0
5.860193953E1,-1.230624989E-1,-7.875999808E-1,1.885537505E0
5.860447337E1,-1.165999994E-1,-8.120750189E-1,1.878112435E0
5.860700714E1,-1.113749966E-1,-8.365499973E-1,1.869587541E0
5.860954076E1,-1.028499976E-1,-8.652874827E-1,1.864225030E0
5.861207453E1,-1.006499976E-1,-8.897625208E-1,1.858862519E0
5.861460815E1,-9.638749808E-2,-9.162999988E-1,1.847175002E0
5.861714191E1,-9.432499856E-2,-9.440749884E-1,1.841949940E0
5.861967555E1,-9.116250277E-2,-9.674500227E-1,1.836587548E0
5.862220932E1,-8.689999580E-2,-9.908249974E-1,1.830124974E0
5.862474293E1,-8.689999580E-2,-1.015300035E0,1.822700024E0
5.862727670E1,-8.470000327E-2,-1.037712455E0,1.813212514E0
5.862981033E1,-8.043749630E-2,-1.061087489E0,1.804687500E0
5.863234410E1,-7.947500050E-2,-1.083362460E0,1.797124982E0
5.863487771E1,-7.411249727E-2,-1.107975006E0,1.787637472E0
5.863741148E1,-7.191249728E-2,-1.133412480E0,1.776912451E0
5.863994507E1,-6.668750197E-2,-1.161049962E0,1.764262438E0
5.864247884E1,-6.338749826E-2,-1.184562445E0,1.753537536E0
5.864501245E1,-5.596249923E-2,-1.210137486E0,1.745012522E0
5.864754622E1,-4.853750020E-2,-1.238737464E0,1.730162501E0
5.865007984E1,-3.795000166E-2,-1.264312506E0,1.721637487E0
5.865261361E1,-3.258749843E-2,-1.296212435E0,1.705687523E0
5.865514722E1,-2.516249940E-2,-1.326050043E0,1.694000006E0
5.865768099E1,-1.773750037E-2,-1.359050035E0,1.681212544E0
5.866021461E1,-1.017499994E-2,-1.387787461E0,1.666224957E0
5.866274837E1,-1.787499990E-3,-1.416525006E0,1.651374936E0
5.866528199E1,3.574999981E-3,-1.447324991E0,1.640787482E0
5.866781576E1,1.003750041E-2,-1.473999977E0,1.624837518E0
5.867034940E1,1.526249945E-2,-1.501637459E0,1.606687546E0
5.867288316E1,2.172499895E-2,-1.532575011E0,1.589637518E0
5.867541678E1,3.024999984E-2,-1.558012486E0,1.572587490E0
5.867795055E1,3.877500072E-2,-1.585787535E0,1.556637526E0
5.868048418E1,4.619999975E-2,-1.615487456E0,1.539587498E0
5.868301795E1,5.252499878E-2,-1.643262506E0,1.519374967E0
5.868555156E1,6.531249732E-2,-1.672962546E0,1.501362443E0
5.868808533E1,7.067500055E-2,-1.704862475E0,1.484312534E0
5.869061896E1,8.126249909E-2,-1.740062475E0,1.461899996E0
5.869315273E1,9.295000136E-2,-1.771962523E0,1.441687465E0
5.869568634E1,1.036750004E-1,-1.802899957E0,1.422574997E0
5.869822011E1,1.131625026E-1,-1.834800005E0,1.401262522E0
5.870075373E1,1.259499937E-1,-1.864500046E0,1.382149935E0
5.870328750E1,1.376374960E-1,-1.893237472E0,1.361937523E0
5.870582112E1,1.483625025E-1,-1.921012521E0,1.341724992E0
5.870835488E1,1.611499935E-1,-1.947549939E0,1.322612524E0
5.871088852E1,1.717374921E-1,-1.972025037E0,1.300199986E0
5.871342228E1,1.780624986E-1,-1.992237449E0,1.277787447E0
5.871595590E1,1.887875050E-1,-2.014650106E0,1.253312469E0
5.871848967E1,1.962125003E-1,-2.030600071E0,1.226775050E0
5.872102327E1,2.004749924E-1,-2.048612595E0,1.200099945E0
5.872355704E1,2.047374994E-1,-2.063600063E0,1.174662471E0
5.872609066E1,2.132624984E-1,-2.082712412E0,1.150187492E0
5.872862442E1,2.110625058E-1,-2.099762440E0,1.121449947E0
5.873115802E1,2.153249979E-1,-2.111449957E0,1.094774961E0
5.873369179E1,2.164250016E-1,-2.125337601E0,1.067137480E0
5.873622541E1,2.132624984E-1,-2.139087439E0,1.037299991E0
5.873875917E1,2.121624947E-1,-2.150774956E0,1.009662509E0
5.874129279E1,2.089999914E-1,-2.161499977E0,9.820249677E-1
5.874382656E1,2.036374956E-1,-2.175250053E0,9.564499855E-1
5.874636018E1,1.993750036E-1,-2.190237522E0,9.288125038E-1
5.874889394E1,1.982749999E-1,-2.199724913E0,9.021375179E-1
5.875142754E1,1.908500046E-1,-2.210449934E0,8.744999766E-1
5.875396131E1,1.834249943E-1,-2.223237514E0,8.489249945E-1
5.875649493E1,1.813624948E-1,-2.232724905E0,8.255500197E-1
5.875902870E1,1.748999953E-1,-2.246612549E0,7.979124784E-1
5.876156229E1,1.685750037E-1,-2.256237507E0,7.702749968E-1
5.876409606E1,1.621125042E-1,-2.269025087E0,7.415375113E-1
5.876662968E1,1.568875015E-1,-2.282774925E0,7.148625255E-1
5.876916345E1,1.535875052E-1,-2.298724890E0,6.883249879E-1
5.877169706E1,1.515250057E-1,-2.314675093E0,6.595875025E-1
5.877423083E1,1.493249983E-1,-2.329662561E0,6.340125203E-1
5.877676444E1,1.472624987E-1,-2.347675085E0,6.063749790E-1
5.877929821E1,1.461624950E-1,-2.366925001E0,5.787374973E-1
5.878183182E1,1.440999955E-1,-2.383837461E0,5.509625077E-1
5.878436559E1,1.430000067E-1,-2.397725105E0,5.233250260E-1
5.878689920E1,1.409374923E-1,-2.414774895E0,4.967874885E-1
5.878943297E1,1.387374997E-1,-2.427562475E0,4.690124989E-1
5.879196657E1,1.344749928E-1,-2.440350056E0,4.382124841E-1
5.879450034E1,1.281500012E-1,-2.449837446E0,4.105750024E-1
5.879703396E1,1.291124970E-1,-2.460562468E0,3.860999942E-1
5.879956772E1,1.227874979E-1,-2.467987537E0,3.625875115E-1
5.880210134E1,1.205874979E-1,-2.470050097E0,3.371500075E-1
5.880463510E1,1.238875017E-1,-2.472249985E0,3.104749918E-1
5.880716872E1,1.174250022E-1,-2.473350048E0,2.860000134E-1
5.880970249E1,1.164624989E-1,-2.471149921E0,2.604250014E-1
5.881223610E1,1.153625026E-1,-2.469087601E0,2.327875048E-1
5.881476987E1,1.079374999E-1,-2.463725090E0,2.114749998E-1
5.881730349E1,1.099999994E-1,-2.453000069E0,1.880999953E-1
5.881983726E1,1.099999994E-1,-2.444612503E0,1.625249982E-1
5.882237086E1,1.057374999E-1,-2.438149929E0,1.370874941E-1
5.882490463E1,1.036750004E-1,-2.425362587E0,1.135749966E-1
5.882743825E1,1.014750004E-1,-2.409412384E0,9.226249903E-2
5.882997201E1,9.831249714E-2,-2.396625042E0,6.998749822E-2
5.883250560E1,9.831249714E-2,-2.381774902E0,4.661250114E-2
5.883503937E1,9.404999763E-2,-2.370087385E0,2.736249939E-2
5.883757299E1,8.868750185E-2,-2.350837469E0,5.087499972E-3
5.884010675E1,8.016250283E-2,-2.332824945E0,-1.402499992E-2
5.884264038E1,7.493750006E-2,-2.312612534E0,-3.327500075E-2
5.884517415E1,7.493750006E-2,-2.292399883E0,-5.128749833E-2
5.884770777E1,6.957499683E-2,-2.271087408E0,-7.150000334E-2
5.885024153E1,6.421250105E-2,-2.249774933E0,-9.171249717E-2
5.885277517E1,5.898749828E-2,-2.228462458E0,-1.141249985E-1
5.885530893E1,5.252499878E-2,-2.207287550E0,-1.354375035E-1
5.885784255E1,4.619999975E-2,-2.189137459E0,-1.577125043E-1
5.886037632E1,3.973750025E-2,-2.170024872E0,-1.790249944E-1
5.886290993E1,3.231250122E-2,-2.150774956E0,-1.971749961E-1
5.886544370E1,2.598750032E-2,-2.130562544E0,-2.173874974E-1
5.886797731E1,1.636249945E-2,-2.108287573E0,-2.407625020E-1
5.887051108E1,1.003750041E-2,-2.089174986E0,-2.609750032E-1
5.887304490E1,3.574999981E-3,-2.074187517E0,-2.854500115E-1
5.887557844E1,-3.849999979E-3,-2.052875042E0,-3.045625091E-1
5.887811229E1,-1.237499993E-2,-2.030600071E0,-3.227125108E-1
5.888064583E1,-1.869999990E-2,-2.013550043E0,-3.429250121E-1
5.888317946E1,-2.722499892E-2,-1.998700023E0,-3.642374873E-1
5.888571323E1,-3.478749841E-2,-1.977387547E0,-3.833499849E-1
5.888824684E1,-4.427500069E-2,-1.960337520E0,-3.993000090E-1
5.889078061E1,-5.279999971E-2,-1.944387436E0,-4.217124879E-1
5.889331425E1,-5.816249922E-2,-1.927337527E0,-4.419249892E-1
5.889584802E1,-6.764999777E-2,-1.907124996E0,-4.599374831E-1
5.889838164E1,-7.411249727E-2,-1.888975024E0,-4.791874886E-1
5.890091540E1,-8.153750002E-2,-1.873024940E0,-4.982999861E-1
5.890344926E1,-9.006249905E-2,-1.858175039E0,-5.164499879E-1
5.890598280E1,-9.968750179E-2,-1.843325019E0,-5.344625115E-1
5.890851642E1,-1.082125008E-1,-1.824074984E0,-5.546749830E-1
5.891105019E1,-1.124750003E-1,-1.807024956E0,-5.748875141E-1
5.891358379E1,-1.187999994E-1,-1.786812544E0,-5.972999930E-1
5.891611756E1,-1.262249947E-1,-1.767699957E0,-6.164125204E-1
5.891865118E1,-1.347499937E-1,-1.747487545E0,-6.334624887E-1
5.892118495E1,-1.443749964E-1,-1.723012447E0,-6.536750197E-1
5.892371858E1,-1.507000029E-1,-1.699637532E0,-6.738874912E-1
5.892625242E1,-1.581249982E-1,-1.674062490E0,-6.983624697E-1
5.892878596E1,-1.677500010E-1,-1.647524953E0,-7.174749970E-1
5.893131981E1,-1.731124967E-1,-1.617687464E0,-7.387874722E-1
5.893385335E1,-1.816374958E-1,-1.590049982E0,-7.612000108E-1
5.893638712E1,-1.901624948E-1,-1.558012486E0,-7.825124860E-1
5.893892074E1,-1.975875050E-1,-1.528312445E0,-8.005250096E-1
5.894145450E1,-2.070749998E-1,-1.496412516E0,-8.196374774E-1
5.894398812E1,-2.187625021E-1,-1.463412523E0,-8.377875090E-1
5.894652189E1,-2.263250053E-1,-1.437837481E0,-8.568999767E-1
5.894905551E1,-2.326499969E-1,-1.401674986E0,-8.793125153E-1
5.895158927E1,-2.369125038E-1,-1.366474986E0,-8.963624835E-1
5.895412312E1,-2.391124964E-1,-1.333474994E0,-9.101125002E-1
5.895665673E1,-2.465374917E-1,-1.303774953E0,-9.218000174E-1
5.895919027E1,-2.560249865E-1,-1.286725044E0,-9.336249828E-1
5.896172412E1,-2.624875009E-1,-1.277099967E0,-9.462749958E-1
5.896425766E1,-2.699125111E-1,-1.265412450E0,-9.601625204E-1
5.896679142E1,-2.815999985E-1,-1.259087443E0,-9.750124812E-1
5.896932504E1,-2.923249900E-1,-1.242037535E0,-9.878000021E-1
5.897185881E1,-3.018124998E-1,-1.216462493E0,-9.994875193E-1
5.897439244E1,-3.145999908E-1,-1.182362437E0,-1.008012533E0
5.897692621E1,-3.242250085E-1,-1.141937494E0,-1.005949974E0
5.897945982E1,-3.316499889E-1,-1.094087481E0,-1.007050037E0
5.898199359E1,-3.412750065E-1,-1.045137525E0,-1.007050037E0
5.898452744E1,-3.433375061E-1,-9.972875118E-1,-1.003749967E0
5.898706105E1,-3.507624865E-1,-9.492999911E-1,-1.002787471E0
5.898959482E1,-3.592875004E-1,-9.003499746E-1,-1.002787471E0
5.899212836E1,-3.678124845E-1,-8.514000177E-1,-1.001687527E0
5.899466220E1,-3.848625124E-1,-8.024500012E-1,-1.002787471E0
5.899719574E1,-3.965499997E-1,-7.534999847E-1,-1.007050037E0
5.899972935E1,-4.082374871E-1,-7.077124715E-1,-1.013375044E0
5.900226320E1,-4.178625047E-1,-6.652249694E-1,-1.016537547E0
5.900479672E1,-4.295499921E-1,-6.268625259E-1,-1.026162505E0
5.900733057E1,-4.434374869E-1,-5.906999707E-1,-1.030424953E0
5.900986411E1,-4.465999901E-1,-5.565999746E-1,-1.041012526E0
5.901239795E1,-4.551250041E-1,-5.172749758E-1,-1.048437476E0
5.901493170E1,-4.593875110E-1,-4.789125025E-1,-1.055999994E0
5.901746532E1,-4.646124840E-1,-4.427500069E-1,-1.058062553E0
5.901999908E1,-4.710749984E-1,-4.108499885E-1,-1.058062553E0
5.902253263E1,-4.731374979E-1,-3.778499961E-1,-1.063424945E0
5.902506623E1,-4.774000049E-1,-3.480125070E-1,-1.062325001E0
5.902760000E1,-4.796000123E-1,-3.257375062E-1,-1.063424945E0
5.903013362E1,-4.838624895E-1,-3.055250049E-1,-1.065487504E0
5.903266738E1,-4.881249964E-1,-2.842124999E-1,-1.065487504E0
5.903520127E1,-4.923875034E-1,-2.628999949E-1,-1.067687511E0
5.903773489E1,-4.901874959E-1,-2.415875047E-1,-1.068787456E0
5.904026865E1,-4.923875034E-1,-2.171124965E-1,-1.068787456E0
5.904280227E1,-4.923875034E-1,-1.937374920E-1,-1.069749951E0
5.904533604E1,-4.933499992E-1,-1.671999991E-1,-1.068787456E0
5.904786966E1,-4.944500029E-1,-1.373624951E-1,-1.068787456E0
5.905040342E1,-4.933499992E-1,-1.043625027E-1,-1.066587448E0
5.905293696E1,-4.933499992E-1,-7.356250286E-2,-1.064525008E0
5.905547080E1,-4.901874959E-1,-4.056249931E-2,-1.064525008E0
5.905800434E1,-4.966500103E-1,-4.262499977E-3,-1.061224937E0
5.906053818E1,-4.987125099E-1,3.506249934E-2,-1.059162498E0
5.906307172E1,-4.998124838E-1,7.438749820E-2,-1.056962490E0
5.906560554E1,-4.998124838E-1,1.127500013E-1,-1.053799987E0
5.906813916E1,-5.050374866E-1,1.500124931E-1,-1.053799987E0
5.907067293E1,-5.092999935E-1,1.893374920E-1,-1.053799987E0
5.907320655E1,-5.126000047E-1,2.297624946E-1,-1.051737547E0
5.907574006E1,-5.135625005E-1,2.701874971E-1,-1.052700043E0
5.907827383E1,-5.178250074E-1,3.106124997E-1,-1.048437476E0
5.908080745E1,-5.178250074E-1,3.500750065E-1,-1.047474980E0
5.908334129E1,-5.168625116E-1,3.841750026E-1,-1.043212533E0
5.908587508E1,-5.168625116E-1,4.246000051E-1,-1.041012526E0
5.908840870E1,-5.168625116E-1,4.618625045E-1,-1.041012526E0
5.909094247E1,-5.178250074E-1,4.937624931E-1,-1.041012526E0
5.909347608E1,-5.168625116E-1,5.245624781E-1,-1.037850022E0
5.909600985E1,-5.146625042E-1,5.586624742E-1,-1.033587456E0
5.909854346E1,-5.115000010E-1,5.894625187E-1,-1.035787463E0
5.910107723E1,-5.103999972E-1,6.213625073E-1,-1.038949966E0
5.910361085E1,-5.072374940E-1,6.554625034E-1,-1.038949966E0
5.910614437E1,-5.040749907E-1,6.830999851E-1,-1.040050030E0
5.910867814E1,-4.955500066E-1,7.108749747E-1,-1.042112470E0
5.911121176E1,-4.912874997E-1,7.363125086E-1,-1.042112470E0
5.911374560E1,-4.848249853E-1,7.607874870E-1,-1.044175029E0
5.911627934E1,-4.774000049E-1,7.917249799E-1,-1.050637484E0
5.911881296E1,-4.742375016E-1,8.173000216E-1,-1.047474980E0
5.912134673E1,-4.657124877E-1,8.395749927E-1,-1.050637484E0
5.912388035E1,-4.614500105E-1,8.597875237E-1,-1.056962490E0
5.912641413E1,-4.560874999E-1,8.853625059E-1,-1.060262442E0
5.912894775E1,-4.518249929E-1,9.066749811E-1,-1.064525008E0
5.913148152E1,-4.497624934E-1,9.289500117E-1,-1.065487504E0
5.913401514E1,-4.454999864E-1,9.524624944E-1,-1.066587448E0
5.913654891E1,-4.412375093E-1,9.747374654E-1,-1.070850015E0
5.913908253E1,-4.369750023E-1,9.992125034E-1,-1.074012518E0
5.914161629E1,-4.327124953E-1,1.023687482E0,-1.072912455E0
5.914414991E1,-4.295499921E-1,1.051324964E0,-1.070850015E0
5.914668370E1,-4.295499921E-1,1.073737502E0,-1.071949959E0
5.914921732E1,-4.295499921E-1,1.099312544E0,-1.071949959E0
5.915175109E1,-4.273499846E-1,1.124750018E0,-1.075112462E0
5.915428470E1,-4.252874851E-1,1.150324941E0,-1.072912455E0
5.915681849E1,-4.273499846E-1,1.177000046E0,-1.071949959E0
5.915935211E1,-4.284499884E-1,1.203537464E0,-1.070850015E0
5.916188587E1,-4.306499958E-1,1.236537457E0,-1.072912455E0
5.916441949E1,-4.295499921E-1,1.266374946E0,-1.072912455E0
5.916695326E1,-4.273499846E-1,1.296074986E0,-1.077175021E0
5.916948688E1,-4.295499921E-1,1.329074979E0,-1.078274965E0
5.917202065E1,-4.316124916E-1,1.361112475E0,-1.077175021E0
5.917455427E1,-4.316124916E-1,1.389850020E0,-1.075112462E0
5.917708802E1,-4.316124916E-1,1.418587446E0,-1.075112462E0
5.917962164E1,-4.316124916E-1,1.444025040E0,-1.075112462E0
5.918215541E1,-4.316124916E-1,1.466437459E0,-1.069749951E0
5.918468903E1,-4.273499846E-1,1.489812493E0,-1.066587448E0
5.918722281E1,-4.252874851E-1,1.513187528E0,-1.062325001E0
5.918975643E1,-4.232249856E-1,1.529137492E0,-1.059162498E0
5.919229020E1,-4.189625084E-1,1.543025017E0,-1.052700043E0
5.919482381E1,-4.156624973E-1,1.553612471E0,-1.045274973E0
5.919735758E1,-4.135999978E-1,1.561174989E0,-1.038949966E0
5.919989120E1,-4.050749838E-1,1.568599939E0,-1.030424953E0
5.920242497E1,-4.019125104E-1,1.572862506E0,-1.023962498E0
5.920495858E1,-3.965499997E-1,1.572862506E0,-1.016537547E0
5.920749233E1,-3.944875002E-1,1.573825002E0,-1.007050037E0
5.921002594E1,-3.922874928E-1,1.572862506E0,-9.963250160E-1
5.921255971E1,-3.848625124E-1,1.570662498E0,-9.857375026E-1
5.921509333E1,-3.795000017E-1,1.572862506E0,-9.750124812E-1
5.921762710E1,-3.752374947E-1,1.564337492E0,-9.612625241E-1
5.922016071E1,-3.700124919E-1,1.556912541E0,-9.473749995E-1
5.922269448E1,-3.667125106E-1,1.553612471E0,-9.325249791E-1
5.922522810E1,-3.667125106E-1,1.549350023E0,-9.208375216E-1
5.922776188E1,-3.624500036E-1,1.544124961E0,-9.058499932E-1
5.923029550E1,-3.581874967E-1,1.538762450E0,-8.856375217E-1
5.923282927E1,-3.539249897E-1,1.535599947E0,-8.718875051E-1
5.923536289E1,-3.518624902E-1,1.531337500E0,-8.559374809E-1
5.923789669E1,-3.486999869E-1,1.528174996E0,-8.409500122E-1
5.924043031E1,-3.455374837E-1,1.522812486E0,-8.218374848E-1
5.924296407E1,-3.401750028E-1,1.517449975E0,-8.036875129E-1
5.924549769E1,-3.359124959E-1,1.511124969E0,-7.845749855E-1
5.924803144E1,-3.316499889E-1,1.507962465E0,-7.621625066E-1
5.925056506E1,-3.294500113E-1,1.504662514E0,-7.419499755E-1
5.925309883E1,-3.231250048E-1,1.503700018E0,-7.207750082E-1
5.925563244E1,-3.167999983E-1,1.506862521E0,-6.994624734E-1
5.925816619E1,-3.145999908E-1,1.511124969E0,-6.781499982E-1
5.926069981E1,-3.103374839E-1,1.513187528E0,-6.525750160E-1
5.926323358E1,-3.071750104E-1,1.515387535E0,-6.323624849E-1
5.926576719E1,-3.071750104E-1,1.518550038E0,-6.110500097E-1
5.926830099E1,-3.049750030E-1,1.519649982E0,-5.876749754E-1
5.927083461E1,-3.029125035E-1,1.527074933E0,-5.663625002E-1
5.927336837E1,-3.029125035E-1,1.530237436E0,-5.494499803E-1
5.927590199E1,-2.964499891E-1,1.536700010E0,-5.270375013E-1
5.927843577E1,-2.923249900E-1,1.541924953E0,-5.046250224E-1
5.928096939E1,-2.869625092E-1,1.552649975E0,-4.812499881E-1
5.928350315E1,-2.773374915E-1,1.565437436E0,-4.567750096E-1
5.928603677E1,-2.699125111E-1,1.579187512E0,-4.311999977E-1
5.928857054E1,-2.667500079E-1,1.587712526E0,-4.100250006E-1
5.929110415E1,-2.593249977E-1,1.604762435E0,-3.887124956E-1
5.929363792E1,-2.496999949E-1,1.622912526E0,-3.662999868E-1
5.929617154E1,-2.454375029E-1,1.639824986E0,-3.440249860E-1
5.929870529E1,-2.400749922E-1,1.655774951E0,-3.280749917E-1
5.930123891E1,-2.337500006E-1,1.671862483E0,-3.110249937E-1
5.930377268E1,-2.272875011E-1,1.687812448E0,-2.960374951E-1
5.930630629E1,-2.198625058E-1,1.701562524E0,-2.854500115E-1
5.930884006E1,-2.177999914E-1,1.720812440E0,-2.694999874E-1
5.931137368E1,-2.124374956E-1,1.731400013E0,-2.535499930E-1
5.931390745E1,-2.081750035E-1,1.741024971E0,-2.418625057E-1
5.931644106E1,-2.018499970E-1,1.751612544E0,-2.268749923E-1
5.931897482E1,-1.985500008E-1,1.765499949E0,-2.131250054E-1
5.932150844E1,-1.933249980E-1,1.777187467E0,-1.949750036E-1
5.932404221E1,-1.911250055E-1,1.789975047E0,-1.790249944E-1
5.932657582E1,-1.836999953E-1,1.797399998E0,-1.619749963E-1
5.932910957E1,-1.805374920E-1,1.809087515E0,-1.449249983E-1
5.933164319E1,-1.816374958E-1,1.813349962E0,-1.300749928E-1
5.933417696E1,-1.731124967E-1,1.813349962E0,-1.152250022E-1
5.933671057E1,-1.740749925E-1,1.814450026E0,-9.927500039E-2
5.933924436E1,-1.740749925E-1,1.809087515E0,-8.332499862E-2
5.934177798E1,-1.709125042E-1,1.796299934E0,-6.943749636E-2
5.934431174E1,-1.666499972E-1,1.787775040E0,-5.458749831E-2
5.934684536E1,-1.634874940E-1,1.774024963E0,-4.386249930E-2
5.934937911E1,-1.549624950E-1,1.752712488E0,-3.327500075E-2
5.935191273E1,-1.486375034E-1,1.730299950E0,-2.158750035E-2
5.935444649E1,-1.432749927E-1,1.712287545E0,-1.086249948E-2
5.935698011E1,-1.453374922E-1,1.685612440E0,-4.537499975E-3
5.935951388E1,-1.507000029E-1,1.656875014E0,-2.337499987E-3
5.936204750E1,-1.528999954E-1,1.629237533E0,-2.337499987E-3
5.936458126E1,-1.495999992E-1,1.600499988E0,-2.749999985E-4
5.936711488E1,-1.432749927E-1,1.567499995E0,2.887499984E-3
5.936964868E1,-1.336500049E-1,1.522812486E0,8.249999955E-3
5.937218229E1,-1.230624989E-1,1.470700026E0,1.567500085E-2
5.937471606E1,-1.082125008E-1,1.408962488E0,2.309999987E-2
5.937724968E1,-9.858749807E-2,1.349287510E0,3.588749841E-2
5.937978346E1,-9.322500229E-2,1.292912483E0,5.183750018E-2
5.938231708E1,-1.017500013E-1,1.240800023E0,6.256250292E-2
