"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.708837866E1,2.437187433E0,2.228462458E0,-1.175212502E0
6.709091244E1,2.455337524E0,2.307112455E0,-1.179474950E0
6.709344605E1,2.473487377E0,2.385900021E0,-1.176174998E0
6.709597982E1,2.490400076E0,2.462487459E0,-1.175212502E0
6.709851344E1,2.517075062E0,2.538112402E0,-1.170949936E0
6.710104722E1,2.541549921E0,2.614700079E0,-1.165587544E0
6.710358084E1,2.560662508E0,2.695549965E0,-1.158162475E0
6.710611461E1,2.578812599E0,2.789187431E0,-1.145375013E0
6.710864823E1,2.593662500E0,2.881862402E0,-1.129425049E0
6.711118200E1,2.605350018E0,2.975499868E0,-1.106050014E0
6.711371562E1,2.606450081E0,3.076562405E0,-1.078274965E0
6.711624938E1,2.608512402E0,3.185187578E0,-1.045274973E0
6.711878300E1,2.611812592E0,3.291475058E0,-1.004850030E0
6.712131677E1,2.618137598E0,3.395837545E0,-9.581000209E-1
6.712385038E1,2.622400045E0,3.493737459E0,-9.048874974E-1
6.712638415E1,2.628725052E0,3.579950094E0,-8.494749665E-1
6.712891800E1,2.634087563E0,3.652275085E0,-7.888374925E-1
6.713145163E1,2.635187387E0,3.717175007E0,-7.228375077E-1
6.713398540E1,2.628725052E0,3.770387411E0,-6.579374671E-1
6.713651902E1,2.626662493E0,3.815074921E0,-5.930374861E-1
6.713905279E1,2.618137598E0,3.848074913E0,-5.270375013E-1
6.714158641E1,2.612775087E0,3.868287563E0,-4.610374868E-1
6.714412018E1,2.611812592E0,3.874749899E0,-4.003999829E-1
6.714665379E1,2.612775087E0,3.867325068E0,-3.471874893E-1
6.714918756E1,2.620337486E0,3.851374865E0,-2.993375063E-1
6.715172143E1,2.621299982E0,3.825799942E0,-2.567124963E-1
6.715425497E1,2.618137598E0,3.793900013E0,-2.184875011E-1
6.715678881E1,2.607549906E0,3.753337383E0,-1.907124966E-1
6.715932243E1,2.589400053E0,3.708649874E0,-1.630750000E-1
6.716185619E1,2.564924955E0,3.659699917E0,-1.417624950E-1
6.716438980E1,2.536187410E0,3.599062443E0,-1.215500012E-1
6.716692357E1,2.506350040E0,3.529900074E0,-1.046374962E-1
6.716945719E1,2.482975006E0,3.453312397E0,-9.184999764E-2
6.717199098E1,2.463862419E0,3.373425007E0,-7.906249911E-2
6.717452460E1,2.439387560E0,3.290512562E0,-6.627500057E-2
6.717705837E1,2.412712574E0,3.213787556E0,-5.884999782E-2
6.717959198E1,2.386174917E0,3.134037495E0,-5.032499880E-2
6.718212575E1,2.356337547E0,3.056349993E0,-4.289999977E-2
6.718465937E1,2.325537443E0,2.977562428E0,-3.327500075E-2
6.718719313E1,2.296799898E0,2.895612478E0,-1.842499897E-2
6.718972675E1,2.265862465E0,2.810499907E0,-4.537499975E-3
6.719226049E1,2.236162424E0,2.722224951E0,1.567500085E-2
6.719479411E1,2.209487438E0,2.638074875E0,3.904999793E-2
6.719732788E1,2.183912516E0,2.557224989E0,6.146249920E-2
6.719986150E1,2.156275034E0,2.486962557E0,8.373750001E-2
6.720239525E1,2.134000063E0,2.418900013E0,1.082125008E-1
6.720492910E1,2.112687588E0,2.355099916E0,1.348875016E-1
6.720746264E1,2.087112427E0,2.294324875E0,1.636250019E-1
6.720999648E1,2.065799952E0,2.241112471E0,1.901624948E-1
6.721253012E1,2.042424917E0,2.196424961E0,2.242625058E-1
6.721506389E1,2.019049883E0,2.155999899E0,2.550624907E-1
6.721759751E1,1.995537519E0,2.122037411E0,2.891624868E-1
6.722013128E1,1.975324988E0,2.093300104E0,3.243624866E-1
6.722266491E1,1.954149961E0,2.064562559E0,3.572250009E-1
6.722519868E1,1.938062549E0,2.037887573E0,3.902249932E-1
6.722773230E1,1.917850018E0,2.016575098E0,4.265249968E-1
6.723026607E1,1.900937438E0,2.001724958E0,4.604874849E-1
6.723279968E1,1.878525019E0,1.990037441E0,4.903250039E-1
6.723533345E1,1.855149984E0,1.980412483E0,5.168625116E-1
6.723786707E1,1.834937453E0,1.981512547E0,5.446375012E-1
6.724040084E1,1.817887545E0,1.981512547E0,5.680124760E-1
6.724293446E1,1.799737453E0,1.983574986E0,5.819000006E-1
6.724546823E1,1.788049936E0,1.995399952E0,5.924875140E-1
6.724800184E1,1.774299979E0,2.015612602E0,6.052749753E-1
6.725053569E1,1.755049944E0,2.044349909E0,6.158624887E-1
6.725306945E1,1.734837532E0,2.067724943E0,6.201249957E-1
6.725560306E1,1.717787504E0,2.096462488E0,6.232874990E-1
6.725813683E1,1.697574973E0,2.122999907E0,6.308500171E-1
6.726067045E1,1.679562449E0,2.149674892E0,6.360750198E-1
6.726320422E1,1.666774988E0,2.175250053E0,6.392375231E-1
6.726573784E1,1.651787519E0,2.192162514E0,6.382749677E-1
6.726827161E1,1.643399954E0,2.206049919E0,6.403374672E-1
6.727080522E1,1.638037443E0,2.210312605E0,6.392375231E-1
6.727333900E1,1.635837436E0,2.220900059E0,6.371750236E-1
6.727587262E1,1.632674932E0,2.241112471E0,6.351125240E-1
6.727840638E1,1.629512548E0,2.258162498E0,6.351125240E-1
6.728094023E1,1.618924975E0,2.275212526E0,6.392375231E-1
6.728347377E1,1.603937507E0,2.295424938E0,6.351125240E-1
6.728600762E1,1.586887479E0,2.319900036E0,6.340125203E-1
6.728854123E1,1.566674948E0,2.342312574E0,6.360750198E-1
6.729107500E1,1.549625039E0,2.356062412E0,6.425374746E-1
6.729360859E1,1.535874963E0,2.361424923E0,6.499624848E-1
6.729614236E1,1.524187446E0,2.376275063E0,6.573874950E-1
6.729867597E1,1.513462543E0,2.389062405E0,6.744375229E-1
6.730120974E1,1.497512460E0,2.413537502E0,6.861249804E-1
6.730374335E1,1.475237489E0,2.447637558E0,7.063375115E-1
6.730627711E1,1.445400000E0,2.483799934E0,7.308124900E-1
6.730881073E1,1.408137441E0,2.519962549E0,7.563874722E-1
6.731134450E1,1.368812442E0,2.549799919E0,7.808625102E-1
6.731387809E1,1.337875009E0,2.581700087E0,8.073999882E-1
6.731641186E1,1.310237527E0,2.608375072E0,8.329749703E-1
6.731894547E1,1.287962437E0,2.625287533E0,8.574500084E-1
6.732147924E1,1.269812465E0,2.645499945E0,8.744999766E-1
6.732401285E1,1.242174983E0,2.664750099E0,8.904500008E-1
6.732654662E1,1.217700005E0,2.684962511E0,9.053000212E-1
6.732908024E1,1.191025019E0,2.707237482E0,9.138249755E-1
6.733161400E1,1.165449977E0,2.732812405E0,9.234499931E-1
6.733414781E1,1.144274950E0,2.759487391E0,9.288125038E-1
6.733668135E1,1.127225041E0,2.793449879E0,9.362375140E-1
6.733921520E1,1.109074950E0,2.828649998E0,9.394000173E-1
6.734174881E1,1.083500028E0,2.864812374E0,9.499874711E-1
6.734428260E1,1.054900050E0,2.899874926E0,9.660750031E-1
6.734681621E1,1.029325008E0,2.941400051E0,9.744625092E-1
6.734934998E1,1.003749967E0,2.977562428E0,9.862874746E-1
6.735188360E1,9.792749882E-1,3.009462595E0,1.004299998E0
6.735441737E1,9.601625204E-1,3.038199902E0,1.020249963E0
6.735695099E1,9.442124963E-1,3.057450056E0,1.036200047E0
6.735948483E1,9.281250238E-1,3.061712503E0,1.054350019E0
6.736201860E1,9.101125002E-1,3.062674999E0,1.070299983E0
6.736455223E1,8.898999691E-1,3.066937447E0,1.084187508E0
6.736708600E1,8.685874939E-1,3.072299957E0,1.101237535E0
6.736961962E1,8.537374735E-1,3.078762531E0,1.113887548E0
6.737215338E1,8.441125154E-1,3.083987474E0,1.125712514E0
6.737468699E1,8.366875052E-1,3.093612432E0,1.138362527E0
6.737722075E1,8.302249908E-1,3.093612432E0,1.146887541E0
6.737975437E1,8.175749779E-1,3.073400021E0,1.158574939E0
6.738228814E1,8.057500124E-1,3.033937454E0,1.167099953E0
6.738482172E1,7.877374887E-1,2.984987497E0,1.172462463E0
6.738735549E1,7.706875205E-1,2.928612471E0,1.174662471E0
6.738988911E1,7.525374889E-1,2.877599955E0,1.169299960E0
6.739242287E1,7.334250212E-1,2.830712557E0,1.159675002E0
6.739495647E1,7.185750008E-1,2.795650005E0,1.146887541E0
6.739749024E1,7.004249692E-1,2.763750076E0,1.125712514E0
6.740002386E1,6.866750121E-1,2.727449894E0,1.104400039E0
6.740255762E1,6.705874801E-1,2.684962511E0,1.078824997E0
6.740509121E1,6.579374671E-1,2.639174938E0,1.058612466E0
6.740762498E1,6.536750197E-1,2.596549988E0,1.040462494E0
6.741015860E1,6.503750086E-1,2.562587500E0,1.015025020E0
6.741269244E1,6.514750123E-1,2.535912514E0,9.926124811E-1
6.741522621E1,6.536750197E-1,2.507174969E0,9.649749994E-1
6.741775982E1,6.568375230E-1,2.494387388E0,9.383000135E-1
6.742029359E1,6.568375230E-1,2.497687578E0,9.149249792E-1
6.742282721E1,6.579374671E-1,2.508275032E0,8.904500008E-1
6.742536097E1,6.610999703E-1,2.531650066E0,8.670749664E-1
6.742789459E1,6.674249768E-1,2.562587500E0,8.446624875E-1
6.743042835E1,6.802124977E-1,2.594487429E0,8.190875053E-1
6.743296197E1,6.983624697E-1,2.626387596E0,7.957124710E-1
6.743549573E1,7.174749970E-1,2.661587477E0,7.734375000E-1
6.743802935E1,7.451124787E-1,2.696650028E0,7.541875243E-1
6.744056312E1,7.738500237E-1,2.728549957E0,7.330124974E-1
6.744309674E1,8.079500198E-1,2.756187439E0,7.148625255E-1
6.744563050E1,8.398500085E-1,2.777499914E0,6.946499944E-1
6.744816412E1,8.771125078E-1,2.788224936E0,6.744375229E-1
6.745069789E1,9.218000174E-1,2.794549942E0,6.542249918E-1
6.745323150E1,9.675874710E-1,2.795650005E0,6.265875101E-1
6.745576529E1,1.015437484E0,2.792487383E0,5.945500135E-1
6.745829890E1,1.066587448E0,2.790287495E0,5.563250184E-1
6.746083275E1,1.121862531E0,2.787124872E0,5.190625191E-1
6.746336652E1,1.179337502E0,2.782862425E0,4.828999937E-1
6.746590006E1,1.244237542E0,2.779700041E0,4.434374869E-1
6.746843391E1,1.308174968E0,2.768975019E0,4.030124843E-1
6.747096752E1,1.377337456E0,2.751924992E0,3.668499887E-1
6.747350129E1,1.447462440E0,2.737075090E0,3.284874856E-1
6.747603490E1,1.512500048E0,2.713700056E0,2.987875044E-1
6.747856867E1,1.583724976E0,2.683862448E0,2.646875083E-1
6.748110229E1,1.655087471E0,2.649762392E0,2.402125001E-1
6.748363606E1,1.728512526E0,2.606174946E0,2.125750035E-1
6.748616969E1,1.801937461E0,2.552962542E0,1.859000027E-1
6.748870353E1,1.883887529E0,2.488062382E0,1.614249945E-1
6.749123730E1,1.967900038E0,2.415737391E0,1.326874942E-1
6.749377092E1,2.054112434E0,2.323062420E0,9.872499853E-2
6.749630470E1,2.146650076E0,2.211412430E0,6.146249920E-2
6.749883832E1,2.238224983E0,2.096462488E0,2.309999987E-2
6.750137208E1,2.335025072E0,1.972987533E0,-1.086249948E-2
6.750390570E1,2.431962490E0,1.860237479E0,-4.812499881E-2
6.750643945E1,2.529862404E0,1.749549985E0,-9.075000137E-2
6.750897307E1,2.628862381E0,1.643124938E0,-1.291124970E-1
6.751150684E1,2.734187603E0,1.538762450E0,-1.695374995E-1
6.751404045E1,2.845837593E0,1.448287487E0,-1.992374957E-1
6.751657422E1,2.959825039E0,1.350387454E0,-2.184875011E-1
6.751910783E1,3.076837540E0,1.273800015E0,-2.439250052E-1
6.752164160E1,3.193850040E0,1.203537464E0,-2.652375102E-1
6.752417522E1,3.308799982E0,1.148262501E0,-2.854500115E-1
6.752670899E1,3.420587540E0,1.081162453E0,-3.004375100E-1
6.752924261E1,3.533337593E0,1.014199972E0,-3.163875043E-1
6.753177645E1,3.652549982E0,9.609875083E-1,-3.280749917E-1
6.753430999E1,3.768599987E0,9.098374844E-1,-3.408625126E-1
6.753684373E1,3.888774872E0,8.545625210E-1,-3.557125032E-1
6.753937735E1,4.018712521E0,8.065750003E-1,-3.684999943E-1
6.754191119E1,4.147412300E0,7.618874907E-1,-3.866499960E-1
6.754444496E1,4.282575130E0,7.118374705E-1,-4.111250043E-1
6.754697860E1,4.418837547E0,6.545000076E-1,-4.430249929E-1
6.754951236E1,4.553999901E0,5.874000192E-1,-4.749250114E-1
6.755204598E1,4.691225052E0,5.075125098E-1,-5.132874846E-1
6.755457975E1,4.831749916E0,4.171749949E-1,-5.546749830E-1
6.755711338E1,4.975437641E0,3.202374876E-1,-5.930374861E-1
6.755964714E1,5.125450134E0,2.234375030E-1,-6.323624849E-1
6.756218076E1,5.274362564E0,1.266375035E-1,-6.729249954E-1
6.756471453E1,5.420249939E0,2.117500082E-2,-7.090874910E-1
6.756724815E1,5.563937664E0,-9.899999946E-2,-7.378249764E-1
6.756978192E1,5.700062275E0,-2.299000025E-1,-7.697250247E-1
6.757231553E1,5.841687679E0,-3.799124956E-1,-7.995625138E-1
6.757484930E1,5.990600109E0,-5.438125134E-1,-8.357250094E-1
6.757738293E1,6.141712666E0,-6.939625144E-1,-8.772500157E-1
6.757991670E1,6.288562298E0,-8.333874941E-1,-9.304624796E-1
6.758245031E1,6.426887512E0,-9.652500153E-1,-9.953625202E-1
6.758498408E1,6.568512440E0,-1.091887474E0,-1.063424945E0
6.758751789E1,6.710000038E0,-1.214262486E0,-1.136849999E0
6.759005151E1,6.843100071E0,-1.328250051E0,-1.213437438E0
6.759258528E1,6.978262424E0,-1.444162488E0,-1.282600045E0
6.759511882E1,7.106962681E0,-1.563374996E0,-1.345437527E0
6.759765265E1,7.230437279E0,-1.677224994E0,-1.404974937E0
6.760018627E1,7.345387459E0,-1.779387474E0,-1.455024958E0
6.760272004E1,7.450712681E0,-1.873024940E0,-1.497650027E0
6.760525365E1,7.556037426E0,-1.958137512E0,-1.532712460E0
6.760778743E1,7.660399914E0,-2.042287588E0,-1.568874955E0
6.761032105E1,7.763662338E0,-2.116812468E0,-1.598712444E0
6.761285482E1,7.873250008E0,-2.189137459E0,-1.622087479E0
6.761538866E1,7.975412369E0,-2.289099932E0,-1.653025031E0
6.761792222E1,8.080737114E0,-2.404049873E0,-1.688087463E0
6.762045583E1,8.189225197E0,-2.528625011E0,-1.719987512E0
6.762298968E1,8.295649529E0,-2.670112371E0,-1.752987504E0
6.762552345E1,8.404274940E0,-2.822324991E0,-1.787087440E0
6.762805707E1,8.505337715E0,-2.990487576E0,-1.822149992E0
6.763059083E1,8.601175308E0,-3.166074991E0,-1.855149984E0
6.763312445E1,8.695775032E0,-3.368200064E0,-1.899837494E0
6.763565822E1,8.794775009E0,-3.607724905E0,-1.955250025E0
6.763819183E1,8.890612602E0,-3.847112417E0,-2.018087387E0
6.764072559E1,8.975725174E0,-4.084437370E0,-2.083950043E0
6.764325921E1,9.059737206E0,-4.335649967E0,-2.154212475E0
6.764579298E1,9.149250031E0,-4.557987690E0,-2.222412586E0
6.764832658E1,9.235324860E0,-4.764512539E0,-2.293637514E0
6.765086035E1,9.323737144E0,-4.975162506E0,-2.359637499E0
6.765339397E1,9.417374611E0,-5.180587292E0,-2.423437595E0
6.765592773E1,9.507849693E0,-5.381750107E0,-2.484212399E0
6.765846137E1,9.598324776E0,-5.566962242E0,-2.545812368E0
6.766099521E1,9.689762115E0,-5.724400043E0,-2.606587410E0
6.766352875E1,9.777074814E0,-5.858462334E0,-2.669287443E0
6.766606252E1,9.871812820E0,-5.962824821E0,-2.735287428E0
6.766859609E1,9.973975182E0,-6.036250114E0,-2.799087524E0
6.767112993E1,1.008988762E1,-6.076674938E0,-2.861924887E0
6.767366370E1,1.021982479E1,-6.087262630E0,-2.920500040E0
6.767619732E1,1.035498714E1,-6.067049980E0,-2.974812508E0
6.767873107E1,1.050279999E1,-6.017137527E0,-3.024724960E0
6.768126469E1,1.065927505E1,-5.955399990E0,-3.069412470E0
6.768379846E1,1.082317448E1,-5.868087292E0,-3.102412462E0
6.768633207E1,1.100192451E1,-5.757400036E0,-3.125925064E0
6.768886583E1,1.119882488E1,-5.625400066E0,-3.132250071E0
6.769139944E1,1.140425014E1,-5.477587700E0,-3.122624874E0
6.769393321E1,1.162026215E1,-5.321112633E0,-3.098150015E0
6.769646683E1,1.185126209E1,-5.148687363E0,-3.059925079E0
6.769900061E1,1.209917450E1,-4.972000122E0,-3.014137506E0
6.770153423E1,1.235134983E1,-4.790087700E0,-2.951299906E0
6.770406799E1,1.260366249E1,-4.604875088E0,-2.875812531E0
6.770660161E1,1.285363770E1,-4.412237644E0,-2.777912378E0
6.770913539E1,1.309522533E1,-4.217537403E0,-2.665024996E0
6.771166901E1,1.332938766E1,-3.997262478E0,-2.526700020E0
6.771420285E1,1.356038761E1,-3.787575006E0,-2.369262457E0
6.771673640E1,1.379125023E1,-3.620512486E0,-2.193675041E0
6.771927024E1,1.402114964E1,-3.446987391E0,-1.999937534E0
6.772180401E1,1.425311279E1,-3.251187563E0,-1.779662490E0
6.772433763E1,1.447558784E1,-3.053324938E0,-1.528450012E0
6.772687140E1,1.467675018E1,-2.838274956E0,-1.251799941E0
6.772940506E1,1.485330009E1,-2.591462374E0,-9.378874898E-1
6.773193882E1,1.499492455E1,-2.332824945E0,-5.867124796E-1
6.773447244E1,1.510451221E1,-2.045449972E0,-2.003374994E-1
6.773700621E1,1.516625023E1,-1.776224971E0,2.518999875E-1
6.773953984E1,1.516405010E1,-1.604900002E0,7.680749893E-1
6.774207360E1,1.511083698E1,-1.435637474E0,1.324674964E0
6.774460745E1,1.500125027E1,-1.299512506E0,1.924862504E0
6.774714099E1,1.482359982E1,-1.237774968E0,2.562312603E0
6.774967463E1,1.457458782E1,-1.161049962E0,3.231662512E0
6.775220848E1,1.424458790E1,-1.013237476E0,3.940474987E0
6.775474224E1,1.380719948E1,-9.376124740E-1,4.694937706E0
6.775727586E1,1.325816250E1,-9.769374728E-1,5.492024899E0
6.775980964E1,1.261218739E1,-1.034412503E0,6.337100029E0
6.776234326E1,1.186721230E1,-1.092987537E0,7.204450130E0
6.776487703E1,1.102859974E1,-1.247262478E0,8.075924873E0
6.776741057E1,1.009318733E1,-1.482524991E0,8.932687759E0
6.776994441E1,9.054512024E0,-1.736899972E0,9.720149994E0
6.777247802E1,7.905149937E0,-2.101824999E0,1.043955040E1
6.777501179E1,6.657887459E0,-2.658425093E0,1.113241291E1
6.777754541E1,5.330874920E0,-3.301237583E0,1.179860020E1
6.778007919E1,3.950512409E0,-4.023799896E0,1.243921280E1
6.778261281E1,2.553237438E0,-4.842199802E0,1.302771282E1
6.778514658E1,1.209174991E0,-5.747775078E0,1.360672474E1
6.778768019E1,-5.623750016E-2,-6.664074898E0,1.414407539E1
6.779021403E1,-1.252349973E0,-7.552737236E0,1.459424973E1
6.779274757E1,-2.407074928E0,-8.416925430E0,1.495504951E1
6.779528141E1,-3.489337444E0,-9.173587799E0,1.524448776E1
6.779781518E1,-4.491849899E0,-9.813099861E0,1.546049976E1
6.780034880E1,-5.436887264E0,-1.026327515E1,1.563718700E1
6.780288257E1,-6.333937645E0,-1.046759987E1,1.582762527E1
6.780541619E1,-7.140649796E0,-1.042401218E1,1.607031250E1
6.780794996E1,-7.863212585E0,-1.011848736E1,1.637789917E1
6.781048358E1,-8.491174698E0,-9.506612778E0,1.676097488E1
6.781301735E1,-9.044474602E0,-8.624412537E0,1.722503662E1
6.781555097E1,-9.542499542E0,-7.472849846E0,1.776555061E1
6.781808474E1,-9.992674828E0,-6.118199825E0,1.834346199E1
6.782061836E1,-1.043652534E1,-4.561287403E0,1.892563820E1
6.782315213E1,-1.087597466E1,-2.813800097E0,1.949708748E1
6.782568575E1,-1.124213791E1,-9.652500153E-1,2.008338737E1
6.782821951E1,-1.152937508E1,9.906874895E-1,2.065923691E1
6.783075319E1,-1.182637501E1,3.113825083E0,2.111037445E1
6.783328696E1,-1.219886208E1,5.391237259E0,2.132638741E1
6.783582057E1,-1.268519974E1,7.753762245E0,2.125406265E1
6.783835434E1,-1.327149963E1,1.013869953E1,2.084115028E1
6.784088799E1,-1.394414997E1,1.250548744E1,2.011968803E1
6.784342183E1,-1.468156242E1,1.494349957E1,1.909366226E1
6.784595537E1,-1.538501263E1,1.748697472E1,1.776348686E1
6.784848922E1,-1.595866203E1,2.009328651E1,1.618306160E1
6.785102298E1,-1.630667496E1,2.271967506E1,1.446651268E1
6.785355660E1,-1.640031242E1,2.524403763E1,1.276494980E1
6.785609036E1,-1.634173775E1,2.743097496E1,1.118988705E1
6.785862398E1,-1.629498672E1,2.910599899E1,9.725512505E0
6.786115777E1,-1.643441200E1,3.030541229E1,8.510149956E0
6.786369139E1,-1.665042496E1,3.130036163E1,7.618324757E0
6.786622516E1,-1.668658829E1,3.217197418E1,6.735024929E0
6.786875877E1,-1.663447571E1,3.310312653E1,5.672012329E0
6.787129254E1,-1.689723778E1,3.413973618E1,4.505599976E0
6.787382615E1,-1.771673775E1,3.487508774E1,3.255174875E0
6.787635992E1,-1.872873688E1,3.487508774E1,1.832324982E0
6.787889354E1,-1.935669899E1,3.486230087E1,1.901624948E-1
6.788142729E1,-1.855315018E1,3.487508774E1,-1.152799964E0
6.788396091E1,-1.454433727E1,3.487508774E1,-1.485962510E0
6.788649468E1,-9.178537369E0,3.487508774E1,-1.382699966E0
6.788902852E1,-7.075749874E0,3.487508774E1,-1.848824978E0
6.789156205E1,-6.943749905E0,3.487508774E1,-2.859862566E0
6.789409567E1,-6.601099968E0,3.487508774E1,-3.915450096E0
6.789662944E1,-5.503849983E0,3.487508774E1,-4.550837517E0
6.789916328E1,-4.019262314E0,3.486546326E1,-4.562524796E0
6.790169688E1,-2.410237551E0,3.365972519E1,-3.932499886E0
6.790423065E1,-2.754124999E-1,2.955617523E1,-2.775712490E0
6.790676426E1,2.576612473E0,2.499502563E1,-1.468912482E0
6.790929803E1,5.730999947E0,2.100738716E1,-6.484500170E-1
6.791183166E1,8.907662392E0,1.825532532E1,-9.538375139E-1
6.791436543E1,1.116266251E1,1.820114899E1,-2.803349972E0
6.791689904E1,1.061142540E1,2.301667404E1,-6.365287304E0
6.791943281E1,8.502175331E0,2.734476280E1,-1.087432480E1
6.792196643E1,7.582712650E0,2.381376266E1,-1.452453709E1
6.792450020E1,7.045225143E0,1.355048752E1,-1.627628708E1
6.792703381E1,4.512475014E0,3.297937393E0,-1.673168755E1
6.792956758E1,1.140012503E0,-3.861000061E0,-1.655719948E1
6.793210122E1,-9.160249829E-1,-8.290287018E0,-1.615391159E1
6.793463498E1,-1.559937477E0,-1.047076225E1,-1.574416256E1
6.793716860E1,-1.515249968E0,-1.107094955E1,-1.534513760E1
6.793970237E1,-1.107699990E0,-1.087418747E1,-1.497581196E1
6.794223619E1,-5.500000119E-1,-1.016221237E1,-1.458627510E1
6.794476973E1,-4.455000162E-2,-9.319337845E0,-1.410103703E1
6.794730335E1,2.556124926E-1,-8.758475304E0,-1.349548721E1
6.794983711E1,2.769249976E-1,-8.522250175E0,-1.270802498E1
6.795237096E1,6.833750010E-2,-8.505200386E0,-1.173204994E1
6.795490458E1,-2.041874975E-1,-8.574362755E0,-1.061678791E1
6.795743835E1,-4.254249930E-1,-8.654250145E0,-9.394000053E0
6.795997197E1,-5.616874695E-1,-8.728637695E0,-8.144675255E0
6.796250577E1,-6.159999967E-1,-8.719149590E0,-6.963412285E0
6.796503938E1,-6.362124681E-1,-8.497775078E0,-5.920475006E0
6.796757315E1,-6.500999928E-1,-7.960287571E0,-5.086124897E0
6.797010677E1,-6.829624772E-1,-7.167462349E0,-4.466825008E0
6.797264052E1,-7.469000220E-1,-6.279900074E0,-4.032599926E0
6.797517414E1,-8.171625137E-1,-5.421074867E0,-3.714425087E0
6.797770798E1,-8.511250019E-1,-4.758187294E0,-3.471737385E0
6.798024153E1,-8.012124896E-1,-4.390924931E0,-3.290787458E0
6.798277524E1,-6.777374744E-1,-4.201587677E0,-3.167312384E0
6.798530909E1,-5.520625114E-1,-4.194162369E0,-3.091825008E0
6.798784271E1,-4.851000011E-1,-4.265387535E0,-3.054562569E0
6.799037648E1,-4.702500105E-1,-4.313237667E0,-3.054562569E0
6.799291009E1,-4.904625118E-1,-4.379237652E0,-3.093887568E0
6.799544386E1,-5.201625228E-1,-4.536812305E0,-3.149300098E0
6.799797748E1,-5.340499878E-1,-4.763412476E0,-3.195087433E0
6.800051124E1,-5.361124873E-1,-5.051887512E0,-3.217362404E0
6.800304488E1,-5.574250221E-1,-5.419012547E0,-3.195087433E0
6.800557864E1,-6.074749827E-1,-5.808549881E0,-3.120562553E0
6.800811226E1,-6.670125127E-1,-6.190525055E0,-3.003412485E0
6.801064603E1,-7.159624696E-1,-6.552424908E0,-2.852299929E0
6.801317965E1,-7.596874833E-1,-6.854650021E0,-2.685237408E0
6.801571342E1,-7.958499789E-1,-7.127037525E0,-2.536324978E0
6.801824727E1,-8.394374847E-1,-7.401625156E0,-2.406387568E0
6.802078081E1,-8.915500045E-1,-7.635787487E0,-2.297899961E0
6.802331465E1,-9.480624795E-1,-7.832687378E0,-2.212787390E0
6.802584827E1,-1.006500006E0,-8.022025108E0,-2.141424894E0
6.802838180E1,-1.068237543E0,-8.183862686E0,-2.075424910E0
6.803091565E1,-1.114024997E0,-8.284924507E0,-2.010524988E0
6.803344941E1,-1.157612443E0,-8.325349808E0,-1.961575031E0
6.803598302E1,-1.207662463E0,-8.377462387E0,-1.912624955E0
6.803851679E1,-1.252349973E0,-8.424349785E0,-1.863674998E0
6.804105045E1,-1.302399993E0,-8.453087807E0,-1.806200027E0
6.804358417E1,-1.339662552E0,-8.458312035E0,-1.755187511E0
6.804611788E1,-1.367300034E0,-8.332775116E0,-1.692350030E0
6.804865160E1,-1.384349942E0,-8.248762131E0,-1.634874940E0
6.805118522E1,-1.389712453E0,-8.201874733E0,-1.577399969E0
6.805371899E1,-1.400300026E0,-8.082662582E0,-1.500812531E0
6.805625261E1,-1.391775012E0,-7.881637573E0,-1.417762518E0
6.805878635E1,-1.373762488E0,-7.684737682E0,-1.343374968E0
6.806131997E1,-1.357674956E0,-7.511212349E0,-1.269812465E0
6.806385373E1,-1.341724992E0,-7.299462318E0,-1.182637453E0
6.806638735E1,-1.318349957E0,-7.067500114E0,-1.095324993E0
6.806892113E1,-1.288512468E0,-6.794012547E0,-1.010212541E0
6.807145498E1,-1.258812547E0,-6.541699886E0,-9.197375178E-1
6.807398852E1,-1.234337449E0,-6.301212311E0,-8.303624988E-1
6.807652236E1,-1.215087533E0,-6.049037457E0,-7.356249690E-1
6.807905591E1,-1.204499960E0,-5.782975197E0,-6.249374747E-1
6.808158976E1,-1.202299953E0,-5.524337292E0,-5.047624707E-1
6.808412338E1,-1.209862471E0,-5.267899990E0,-3.812874854E-1
6.808665714E1,-1.225812435E0,-5.010362625E0,-2.524499893E-1
6.808919074E1,-1.249187469E0,-4.760250092E0,-1.258125007E-1
6.809172451E1,-1.279024959E0,-4.532549858E0,-4.537499975E-3
6.809425813E1,-1.317250013E0,-4.315437317E0,1.146750003E-1
6.809679189E1,-1.364137530E0,-4.112212658E0,2.222000062E-1
6.809932551E1,-1.416249990E0,-3.918474913E0,3.286249936E-1
6.810185927E1,-1.473724961E0,-3.742887497E0,4.243249893E-1
6.810439289E1,-1.538625002E0,-3.589575052E0,5.148000121E-1
6.810692666E1,-1.605725050E0,-3.446987391E0,5.999125242E-1
6.810946028E1,-1.679149985E0,-3.332037449E0,6.765000224E-1
6.811199405E1,-1.756837487E0,-3.241562366E0,7.499250174E-1
6.811452766E1,-1.838787436E0,-3.175699949E0,8.201875091E-1
6.811706143E1,-1.914274931E0,-3.131012440E0,8.904500008E-1
6.811959503E1,-1.990999937E0,-3.062812567E0,9.564499855E-1
6.812212880E1,-2.072812557E0,-3.036274910E0,1.012825012E0
6.812466241E1,-2.154762506E0,-3.053324938E0,1.070299983E0
