"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.657960486E1,-6.028050423E0,-4.603950024E0,-4.951950073E0
7.658213863E1,-5.947050095E0,-4.720950127E0,-4.972950459E0
7.658467225E1,-5.824950218E0,-4.876950264E0,-5.002050400E0
7.658720607E1,-5.808000088E0,-4.956000328E0,-4.996950150E0
7.658973961E1,-5.740950108E0,-5.116050243E0,-4.942050457E0
7.659227338E1,-5.689950466E0,-5.245950222E0,-4.746000290E0
7.659480699E1,-5.638050079E0,-5.401050091E0,-4.470000267E0
7.659734075E1,-5.595000267E0,-5.590950489E0,-4.312050343E0
7.659987437E1,-5.439000130E0,-5.743950367E0,-4.386000156E0
7.660240813E1,-5.386050224E0,-5.848950386E0,-4.342950344E0
7.660494175E1,-5.302050114E0,-6.060000420E0,-4.177950382E0
7.660747551E1,-5.164050102E0,-6.187050343E0,-4.171050072E0
7.661000913E1,-5.098950386E0,-6.385950089E0,-4.149000168E0
7.661254298E1,-4.962000370E0,-6.493950367E0,-4.084949970E0
7.661507652E1,-4.849950314E0,-6.649050236E0,-4.018050194E0
7.661761028E1,-4.740000248E0,-6.766950130E0,-3.900000095E0
7.662014390E1,-4.656000137E0,-6.882000446E0,-3.781050205E0
7.662267766E1,-4.582050323E0,-6.937050343E0,-3.748950243E0
7.662521128E1,-4.548000336E0,-6.991950512E0,-3.804000139E0
7.662774502E1,-4.507050037E0,-7.023000240E0,-3.891000271E0
7.663027863E1,-4.488000393E0,-7.039950371E0,-4.039050102E0
7.663281240E1,-4.462050438E0,-7.120950222E0,-4.248000145E0
7.663534602E1,-4.462050438E0,-7.116000175E0,-4.341000080E0
7.663787977E1,-4.435050011E0,-7.171050549E0,-4.627950191E0
7.664041362E1,-4.351950169E0,-7.174050331E0,-4.687950134E0
7.664294716E1,-4.167000294E0,-7.198050499E0,-4.755000114E0
7.664548077E1,-3.952050209E0,-7.212000370E0,-4.842000008E0
7.664801453E1,-3.709950209E0,-7.183050156E0,-4.774050236E0
7.665054815E1,-3.537000179E0,-7.126050472E0,-4.695000172E0
7.665308192E1,-3.250050068E0,-7.078050137E0,-4.624050140E0
7.665561554E1,-2.994000196E0,-7.023000240E0,-4.545000076E0
7.665814932E1,-2.734950066E0,-6.970050335E0,-4.614000320E0
7.666068294E1,-2.500050068E0,-6.858000278E0,-4.698000431E0
7.666321670E1,-2.212949991E0,-6.807000160E0,-4.819950104E0
7.666575032E1,-2.035950184E0,-6.754950523E0,-4.960950375E0
7.666828410E1,-1.723950028E0,-6.658950329E0,-5.107050419E0
7.667081772E1,-1.473000050E0,-6.561000347E0,-5.344050407E0
7.667335148E1,-1.188000083E0,-6.454950333E0,-5.428050041E0
7.667588510E1,-9.439500570E-1,-6.340050220E0,-5.548050404E0
7.667841887E1,-7.570500374E-1,-6.184950352E0,-5.674950123E0
7.668095249E1,-4.330500066E-1,-6.073950291E0,-5.803950310E0
7.668348625E1,-2.029500157E-1,-6.016950130E0,-5.935950279E0
7.668601987E1,6.000000052E-3,-5.887950420E0,-5.911950111E0
7.668855362E1,1.279500127E-1,-5.701050282E0,-5.970000267E0
7.669108724E1,2.050500065E-1,-5.542950153E0,-5.955000401E0
7.669362108E1,6.599999964E-2,-5.251050472E0,-6.172950268E0
7.669615462E1,-2.110500038E-1,-5.028000355E0,-6.460950375E0
7.669868841E1,1.189500093E-1,-4.920000076E0,-6.661950111E0
7.670122202E1,-1.390500069E-1,-4.771950245E0,-7.021050453E0
7.670375579E1,-4.429500103E-1,-4.635000229E0,-7.119000435E0
7.670628941E1,-4.810500145E-1,-4.522050381E0,-7.227000237E0
7.670882318E1,-5.460000038E-1,-4.441050053E0,-7.396950245E0
7.671135680E1,-6.300000548E-1,-4.256999969E0,-7.534050465E0
7.671389057E1,-6.060000062E-1,-4.189949989E0,-7.624950409E0
7.671642418E1,-8.959500194E-1,-4.075050354E0,-7.873950481E0
7.671895794E1,-8.119500279E-1,-4.084050179E0,-8.050950050E0
7.672149155E1,-1.055999994E0,-3.847050190E0,-8.662050247E0
7.672402532E1,-1.201950073E0,-3.814050198E0,-8.476950645E0
7.672655894E1,-1.696050048E0,-3.712950230E0,-8.628000259E0
7.672909272E1,-1.722000122E0,-3.675000191E0,-8.523000717E0
7.673162634E1,-1.861050129E0,-3.622050285E0,-8.614050865E0
7.673416010E1,-1.948950052E0,-3.481050253E0,-8.488950729E0
7.673669372E1,-2.005050182E0,-3.406050205E0,-8.616000175E0
7.673922750E1,-2.071950197E0,-3.339000225E0,-8.824049950E0
7.674176112E1,-2.076000214E0,-3.232050180E0,-8.998950005E0
7.674429488E1,-2.047950029E0,-3.193050146E0,-9.289050102E0
7.674682850E1,-2.086050034E0,-3.126000166E0,-9.399000168E0
7.674936229E1,-2.107050180E0,-3.058950186E0,-9.612000465E0
7.675189590E1,-2.116950035E0,-3.030000210E0,-9.816000938E0
7.675442967E1,-2.076000214E0,-3.013950109E0,-1.013700008E1
7.675696329E1,-1.993050098E0,-3.009000063E0,-1.030005074E1
7.675949708E1,-1.890000105E0,-2.985000134E0,-1.037595081E1
7.676203069E1,-1.684050083E0,-3.010950089E0,-1.045800018E1
7.676456446E1,-1.446000099E0,-3.082950115E0,-1.048395061E1
7.676709808E1,-1.165950060E0,-3.112050056E0,-1.049100018E1
7.676963184E1,-8.910000324E-1,-3.109050035E0,-1.040505028E1
7.677216546E1,-5.989500284E-1,-3.121050119E0,-1.023705006E1
7.677469922E1,-3.259500265E-1,-3.258000135E0,-1.009905052E1
7.677723284E1,5.400000140E-2,-3.313050270E0,-9.787050247E0
7.677976660E1,2.700000107E-1,-3.319950104E0,-9.459000587E0
7.678230022E1,6.289500594E-1,-3.325050116E0,-9.133049965E0
7.678483398E1,9.570000172E-1,-3.327000141E0,-8.925000191E0
7.678736760E1,1.194000006E0,-3.327000141E0,-8.863050461E0
7.678990137E1,1.431000113E0,-3.294000149E0,-8.712000847E0
7.679243499E1,1.558050036E0,-3.378000259E0,-8.692950249E0
7.679496876E1,1.776000142E0,-3.406050205E0,-8.368950844E0
7.679750238E1,1.831050038E0,-3.415950060E0,-8.311950684E0
7.680003613E1,1.930050135E0,-3.415950060E0,-7.846950531E0
7.680256975E1,1.936950088E0,-3.397050142E0,-7.639050484E0
7.680510351E1,1.870050073E0,-3.366000175E0,-7.557000160E0
7.680763713E1,1.708950043E0,-3.322950125E0,-7.492950439E0
7.681017088E1,1.519950032E0,-3.351000071E0,-7.327950478E0
7.681270450E1,1.447950125E0,-3.447000265E0,-7.465950489E0
7.681523826E1,1.270950079E0,-3.475950241E0,-7.516950130E0
7.681777188E1,1.174950004E0,-3.517050266E0,-7.528950214E0
7.682030564E1,1.045950055E0,-3.616950274E0,-7.567050457E0
7.682283926E1,1.015050054E0,-3.712950230E0,-7.324950218E0
7.682537302E1,9.019500613E-1,-3.793950081E0,-7.336950302E0
7.682790664E1,9.709500670E-1,-3.885000229E0,-7.222050190E0
7.683044038E1,9.829500318E-1,-3.955050230E0,-7.276950359E0
7.683297400E1,1.003050089E0,-3.996000290E0,-7.201050282E0
7.683550777E1,1.021950006E0,-4.078950405E0,-7.131000519E0
7.683804139E1,1.149000049E0,-4.075050354E0,-6.961050510E0
7.684057516E1,1.246950030E0,-4.101000309E0,-6.889050484E0
7.684310878E1,1.398000121E0,-4.113000393E0,-6.682950497E0
7.684564255E1,1.599000096E0,-4.113000393E0,-6.396000385E0
7.684817616E1,1.795050144E0,-4.146000385E0,-6.235050201E0
7.685070996E1,2.001000166E0,-4.161000252E0,-6.076950073E0
7.685324357E1,2.191050053E0,-4.186950207E0,-5.823000431E0
7.685577734E1,2.374950171E0,-4.225049973E0,-5.449950218E0
7.685831096E1,2.578950167E0,-4.245000362E0,-4.990050316E0
7.686084472E1,2.761050224E0,-4.278000355E0,-4.582950115E0
7.686337834E1,2.920950174E0,-4.350000381E0,-4.213950157E0
7.686591211E1,3.028950214E0,-4.363950253E0,-3.924000263E0
7.686844572E1,3.204000235E0,-4.435950279E0,-3.675000191E0
7.687097951E1,3.289950132E0,-4.527000427E0,-3.472050190E0
7.687351313E1,3.412050247E0,-4.663950443E0,-3.157950163E0
7.687604689E1,3.453000069E0,-4.786050320E0,-2.824950218E0
7.687858051E1,3.510000229E0,-4.896000385E0,-2.413050175E0
7.688111428E1,3.630000114E0,-4.980000019E0,-2.137950182E0
7.688364790E1,3.699000120E0,-5.097000122E0,-1.705950022E0
7.688618166E1,3.793050289E0,-5.185950279E0,-1.287000060E0
7.688871528E1,3.949050188E0,-5.356050491E0,-1.030950069E0
7.689124905E1,3.996000290E0,-5.485050201E0,-7.720500231E-1
7.689378268E1,4.216950417E0,-5.679000378E0,-5.110500455E-1
7.689631644E1,4.423050404E0,-5.944950104E0,-2.329500169E-1
7.689885006E1,4.600050449E0,-6.175050259E0,2.400000095E-1
7.690138383E1,4.837050438E0,-6.400050163E0,6.540000439E-1
7.690391746E1,5.086050034E0,-6.637050152E0,8.700000644E-1
7.690645123E1,5.083950043E0,-6.690000534E0,1.131000042E0
7.690898485E1,5.860050201E0,-7.204950333E0,1.669950128E0
7.691151862E1,5.965050220E0,-7.464000225E0,1.633950114E0
7.691405222E1,6.118050098E0,-7.581000328E0,2.098050117E0
7.691658599E1,6.279000282E0,-7.846950531E0,2.697000027E0
7.691911961E1,6.540000439E0,-8.038050652E0,3.135000229E0
7.692165338E1,6.571050167E0,-8.116950035E0,3.684000254E0
7.692418699E1,6.736050129E0,-8.461950302E0,4.045050144E0
7.692672076E1,6.909000397E0,-8.572050095E0,4.507950306E0
7.692925438E1,7.029000282E0,-8.659049988E0,4.812000275E0
7.693178792E1,7.159950256E0,-8.809950829E0,5.118000031E0
7.693432174E1,7.291950226E0,-8.959950447E0,5.475000381E0
7.693685551E1,7.242000580E0,-9.031949997E0,5.845950127E0
7.693938913E1,7.282050133E0,-9.151950836E0,6.169950485E0
7.694192290E1,7.251000404E0,-9.231000900E0,6.511950493E0
7.694445651E1,7.237050533E0,-9.339000702E0,6.814050198E0
7.694699028E1,7.201050282E0,-9.435000420E0,7.021950245E0
7.694952390E1,6.994950294E0,-9.504000664E0,7.183050156E0
7.695205766E1,6.727050304E0,-9.604950905E0,7.420050144E0
7.695459128E1,6.460950375E0,-9.576000214E0,7.687950134E0
7.695712505E1,6.114000320E0,-9.499050140E0,8.032950401E0
7.695965866E1,6.502050400E0,-9.679050446E0,8.479050636E0
7.696219243E1,6.280950069E0,-9.756000519E0,8.364000320E0
7.696472603E1,5.869050503E0,-9.609000206E0,8.668050766E0
7.696725980E1,5.983950138E0,-9.820050240E0,8.881050110E0
7.696979342E1,5.673000336E0,-9.775050163E0,8.893050194E0
7.697232718E1,5.460000038E0,-9.801000595E0,9.001049995E0
7.697486082E1,5.350050449E0,-9.835050583E0,9.139950752E0
7.697739458E1,5.266050339E0,-9.813000679E0,9.336000443E0
7.697992820E1,5.236950397E0,-9.775050163E0,9.504000664E0
7.698246197E1,5.136000156E0,-9.684000015E0,9.661950111E0
7.698499558E1,5.194050312E0,-9.577950478E0,9.904050827E0
7.698752935E1,5.347050190E0,-9.403950691E0,1.023705006E1
7.699006296E1,5.512050152E0,-9.295950890E0,1.051395035E1
7.699259673E1,5.704050064E0,-9.078000069E0,1.078995037E1
7.699513038E1,5.865000248E0,-8.812050819E0,1.121595097E1
7.699766414E1,6.037050247E0,-8.509950638E0,1.168305016E1
7.700019776E1,6.406050205E0,-8.244000435E0,1.234395027E1
7.700273153E1,6.892050266E0,-7.963950157E0,1.297905064E1
7.700526514E1,7.282050133E0,-7.618950367E0,1.375695038E1
7.700779891E1,7.705950260E0,-7.357950211E0,1.467705059E1
7.701033253E1,8.282999992E0,-6.952950478E0,1.574295044E1
7.701286629E1,8.892000198E0,-6.510000229E0,1.684200096E1
7.701539992E1,9.433050156E0,-6.120000362E0,1.796805000E1
7.701793368E1,1.004400063E1,-5.713050365E0,1.926300049E1
7.702046730E1,1.059195042E1,-5.397000313E0,2.031000137E1
7.702300107E1,1.111695099E1,-4.972950459E0,2.148600197E1
7.702553467E1,1.172805023E1,-4.542000294E0,2.263305092E1
7.702806843E1,1.221105099E1,-4.125000000E0,2.376405144E1
7.703060197E1,1.253895092E1,-3.700950146E0,2.491305161E1
7.703313582E1,1.284405041E1,-3.274950266E0,2.631405067E1
7.703566943E1,1.334400082E1,-2.851050138E0,2.737800217E1
7.703820320E1,1.364400101E1,-2.407950163E0,2.864505196E1
7.704073682E1,1.378695107E1,-1.869000077E0,2.981805229E1
7.704327060E1,1.390905094E1,-1.356000066E0,3.097995186E1
7.704580427E1,1.407000065E1,-7.810500264E-1,3.210494995E1
7.704833795E1,1.420395088E1,-2.880000174E-1,3.326895142E1
7.705087161E1,1.419405079E1,1.440000087E-1,3.433005142E1
7.705340537E1,1.430205059E1,7.000500560E-1,3.540795135E1
7.705593899E1,1.444800091E1,1.251000047E0,3.648405075E1
7.705847276E1,1.459695053E1,1.579050064E0,3.736695099E1
7.706100634E1,1.486995029E1,1.957050085E0,3.795600128E1
7.706354011E1,1.514505100E1,2.287950039E0,3.838305283E1
7.706607373E1,1.553100109E1,2.443950176E0,3.876795197E1
7.706860750E1,1.592400074E1,2.748000145E0,3.905295181E1
7.707114112E1,1.631595039E1,3.129000187E0,3.941700363E1
7.707367488E1,1.683105087E1,3.499950171E0,4.002795029E1
7.707620850E1,1.698000145E1,3.607950211E0,4.014600372E1
7.707874227E1,1.732905006E1,4.132050037E0,4.041600037E1
7.708127589E1,1.792094994E1,4.755000114E0,4.025805283E1
7.708380942E1,1.848405075E1,5.173950195E0,4.004505157E1
7.708634327E1,1.967400169E1,5.527950287E0,3.891705322E1
7.708887704E1,1.968900108E1,5.485050201E0,3.852900314E1
7.709141065E1,1.962900162E1,5.409000397E0,3.833295059E1
7.709394442E1,2.031105042E1,5.061000347E0,3.722400284E1
7.709647804E1,2.127195168E1,4.788000107E0,3.680205154E1
7.709901180E1,2.205195045E1,4.618050098E0,3.670095062E1
7.710154541E1,2.286405182E1,4.305000305E0,3.647895050E1
7.710407917E1,2.403105164E1,3.835050106E0,3.676605225E1
7.710661279E1,2.491200066E1,3.162000179E0,3.714900208E1
7.710914656E1,2.469900131E1,2.748000145E0,3.741495132E1
7.711168018E1,2.480700111E1,3.712950230E0,3.724995041E1
7.711421394E1,2.503200150E1,5.974050522E0,3.638505173E1
7.711674756E1,2.548695183E1,7.792050362E0,3.497505188E1
7.711928133E1,2.551995087E1,9.556950569E0,3.345900345E1
7.712181497E1,2.479200172E1,1.135605049E1,3.134595108E1
7.712434874E1,2.245695114E1,1.302195072E1,2.875995064E1
7.712688236E1,1.868700027E1,1.359195042E1,2.507595062E1
7.712941590E1,1.297995090E1,1.420800114E1,2.214900017E1
7.713194977E1,5.175000191E0,1.569300079E1,2.031195068E1
7.713448354E1,-1.102050066E0,1.765200043E1,1.867200089E1
7.713701716E1,-8.313000679E0,1.897200012E1,1.701405144E1
7.713955093E1,-1.452300072E1,2.049705124E1,1.402305031E1
7.714208451E1,-2.037705040E1,2.165400124E1,8.680050850E0
7.714461828E1,-2.516700172E1,2.150295067E1,3.600000143E0
7.714715190E1,-2.776095200E1,2.074395180E1,4.980000257E-1
7.714968566E1,-2.900400162E1,1.989105034E1,-9.739500284E-1
7.715221928E1,-3.026100159E1,1.875900078E1,-2.092050076E0
7.715475305E1,-3.144600105E1,1.818600082E1,-3.733050108E0
7.715728666E1,-3.224595261E1,1.837305069E1,-6.952050209E0
7.715982043E1,-3.300794983E1,1.924200058E1,-9.247950554E0
7.716235404E1,-3.397305298E1,2.129205132E1,-1.016595078E1
7.716488781E1,-3.510795212E1,2.547705078E1,-1.121205044E1
7.716742142E1,-3.622500229E1,2.938800049E1,-1.194795036E1
7.716995519E1,-3.709200287E1,3.280500031E1,-1.344000053E1
7.717248874E1,-3.798495102E1,3.645300293E1,-1.251795101E1
7.717502236E1,-3.833205032E1,3.776100159E1,-1.074000072E1
7.717755613E1,-3.799905014E1,3.829200363E1,-7.771050453E0
7.718008997E1,-4.029600143E1,4.109895325E1,-1.828950047E0
7.718262348E1,-4.335495377E1,4.070895004E1,4.596000195E0
7.718515733E1,-4.609905243E1,3.836400223E1,1.131195068E1
7.718769094E1,-4.969395065E1,3.566295242E1,1.986195183E1
7.719022471E1,-5.383005142E1,3.269505310E1,2.857305145E1
7.719275831E1,-5.695305252E1,2.858805084E1,3.602595139E1
7.719529185E1,-5.923395157E1,2.247600174E1,3.903404999E1
7.719782570E1,-5.780595398E1,1.189395046E1,4.124700165E1
7.720035924E1,-5.210400391E1,3.892950296E0,4.623405075E1
7.720289302E1,-4.685100174E1,1.039500013E-1,5.098305130E1
7.720542687E1,-4.402995300E1,1.777950048E0,5.664495087E1
7.720796041E1,-4.370400238E1,1.270395088E1,6.398805237E1
7.721049425E1,-4.372605133E1,2.572800064E1,7.056705475E1
7.721302777E1,-4.273200226E1,3.340394974E1,7.120395660E1
7.721556162E1,-3.819300079E1,3.326805115E1,6.965505219E1
7.721809524E1,-3.546495056E1,3.386595154E1,6.370095444E1
7.722062900E1,-3.366900253E1,3.537300110E1,6.362400436E1
7.722316257E1,-3.038295174E1,3.573405075E1,6.762405396E1
7.722569641E1,-2.602200127E1,3.638805008E1,7.549605560E1
7.722822995E1,-2.128695107E1,3.624195099E1,-7.852005005E1
7.723076357E1,-1.545495033E1,3.828300095E1,-7.852005005E1
7.723329740E1,-7.414950371E0,4.147305298E1,7.836495209E1
7.723583117E1,1.399950027E0,4.546095276E1,-7.852005005E1
7.723836479E1,1.223505020E1,4.809300232E1,-7.852005005E1
7.724089856E1,2.845005226E1,4.851195145E1,7.843695068E1
7.724343217E1,4.822800064E1,4.762305069E1,-7.852005005E1
7.724596594E1,7.077000427E1,4.424205399E1,7.664295197E1
7.724849955E1,-7.837500000E1,3.910395050E1,5.368500137E1
7.725103309E1,-7.837500000E1,3.371805191E1,-7.489950180E0
7.725356686E1,7.837395477E1,2.915295219E1,-6.587595367E1
7.725610071E1,-7.837500000E1,2.573295212E1,-6.850395203E1
7.725863425E1,-7.837500000E1,2.183595085E1,-3.427605057E1
7.726116809E1,7.829700470E1,1.604700089E1,-3.225000143E0
7.726370174E1,7.036500549E1,8.800050735E0,7.120500207E-1
7.726623528E1,5.547000122E1,2.398050070E0,-2.497050047E0
7.726876913E1,4.553295135E1,-2.023950100E0,-3.733050108E0
7.727130290E1,3.864495087E1,-5.386950493E0,-3.330000162E0
7.727383653E1,3.169500160E1,-7.003950119E0,8.740500212E-1
7.727637006E1,2.512500191E1,-7.452000141E0,6.816000462E0
7.727890391E1,1.847700119E1,-6.610950470E0,1.135995007E1
7.728143745E1,1.265700054E1,-5.236050129E0,1.507395077E1
7.728397121E1,7.833000183E0,-3.876000166E0,1.630994987E1
7.728650506E1,2.839950085E0,-2.701950073E0,1.521300030E1
7.728903867E1,-5.910000205E-1,-1.918950081E0,1.197105026E1
7.729157244E1,-3.202050209E0,-9.949500561E-1,7.719000340E0
7.729410607E1,-4.974000454E0,-2.950500250E-1,3.259950161E0
7.729663984E1,-6.121950150E0,5.059500337E-1,-9.780000448E-1
7.729917338E1,-6.616950512E0,1.324950099E0,-4.837050438E0
7.730170722E1,-6.523950100E0,2.281050205E0,-7.705950260E0
7.730424076E1,-5.836950302E0,3.193050146E0,-8.869950294E0
7.730677438E1,-5.034000397E0,4.065000057E0,-9.991050720E0
7.730930822E1,-3.964050293E0,4.906050205E0,-1.005105019E1
7.731184176E1,-2.893050194E0,5.719950199E0,-9.217050552E0
7.731437563E1,-1.990050077E0,6.529950142E0,-8.899050713E0
7.731690940E1,-1.054050088E0,7.509000301E0,-8.704950333E0
7.731944301E1,1.950000064E-3,8.575050354E0,-8.623050690E0
7.732197678E1,8.610000610E-1,9.793950081E0,-9.403950691E0
7.732451037E1,2.083050013E0,1.080195045E1,-1.021395016E1
7.732704391E1,2.755950212E0,1.157295036E1,-1.134600067E1
7.732957768E1,3.376050234E0,1.204800034E1,-1.211295033E1
7.733211129E1,3.666000128E0,1.236600018E1,-1.256100082E1
7.733464510E1,4.483050346E0,1.220805073E1,-1.264005089E1
7.733717887E1,5.268000126E0,1.193295097E1,-1.252500057E1
7.733971249E1,5.956050396E0,1.145400047E1,-1.235205078E1
7.734224626E1,6.856050491E0,1.078305054E1,-1.248405075E1
7.734477988E1,7.428000450E0,1.006905079E1,-1.264200020E1
7.734731364E1,7.918950558E0,9.283950806E0,-1.281195068E1
7.734984726E1,8.832000732E0,8.230050087E0,-1.246005058E1
7.735238080E1,8.855999947E0,7.888050556E0,-1.296495056E1
7.735491469E1,8.836950302E0,7.272000313E0,-1.355895042E1
7.735744823E1,8.727000237E0,6.802950382E0,-1.389705086E1
7.735998199E1,9.049950600E0,6.088950157E0,-1.287900066E1
7.736251584E1,8.920950890E0,5.884950161E0,-1.357605076E1
7.736504943E1,8.751000404E0,5.827950478E0,-1.316895103E1
7.736758320E1,7.773000240E0,5.880000114E0,-1.292700100E1
7.737011682E1,7.258050442E0,5.835000515E0,-1.213695049E1
7.737265058E1,6.681000233E0,6.039000511E0,-1.244295025E1
7.737518422E1,5.553000450E0,6.124950409E0,-1.252695084E1
7.737771776E1,4.521000385E0,6.345000267E0,-1.218495083E1
7.738025152E1,3.295050144E0,6.466950417E0,-1.167495060E1
7.738278514E1,2.698050022E0,6.573000431E0,-1.118100071E1
7.738531889E1,1.000050068E0,6.841050148E0,-1.194300079E1
7.738785274E1,2.509500086E-1,6.925050259E0,-1.145700073E1
7.739038636E1,-8.809500337E-1,7.152000427E0,-1.139205074E1
7.739292012E1,-1.813050032E0,7.123950481E0,-1.128900051E1
7.739545366E1,-2.725050211E0,7.104000568E0,-1.114995098E1
7.739798750E1,-3.475050211E0,7.071000099E0,-1.121700096E1
7.740052112E1,-4.085999966E0,6.976950169E0,-1.126005077E1
7.740305466E1,-4.596000195E0,6.891000271E0,-1.124295044E1
7.740558844E1,-5.049000263E0,6.769050121E0,-1.118595028E1
7.740812229E1,-5.377050400E0,6.550950527E0,-1.123395061E1
7.741065583E1,-5.896050453E0,6.655950546E0,-1.124295044E1
7.741318967E1,-6.049950123E0,6.525000095E0,-1.106595039E1
7.741572327E1,-6.181050301E0,6.493950367E0,-1.096095085E1
7.741825704E1,-6.213000298E0,6.441000462E0,-1.087695026E1
7.742079066E1,-6.033000469E0,6.397950172E0,-1.102305031E1
7.742332443E1,-5.889000416E0,6.403050423E0,-1.106400013E1
7.742585794E1,-5.628000259E0,6.457950115E0,-1.113300037E1
7.742839156E1,-5.250000477E0,6.382950306E0,-1.119795036E1
7.743092532E1,-4.753950119E0,6.403050423E0,-1.124100018E1
7.743345894E1,-4.246050358E0,6.394950390E0,-1.116405010E1
7.743599277E1,-3.762000084E0,6.393000126E0,-1.095600033E1
7.743852654E1,-3.400950193E0,6.430950165E0,-1.075995064E1
7.744106008E1,-2.982000113E0,6.462000370E0,-1.048200035E1
7.744359392E1,-2.533950090E0,6.532050133E0,-1.024695015E1
7.744612756E1,-2.062050104E0,6.532050133E0,-1.002900028E1
7.744866132E1,-1.686000109E0,6.585000515E0,-9.960000038E0
7.745119487E1,-1.414950013E0,6.640050411E0,-9.955050468E0
7.745372848E1,-1.144950032E0,6.670950413E0,-9.877950668E0
7.745626222E1,-1.027050018E0,6.718950272E0,-9.883050919E0
7.745879584E1,-9.529500604E-1,6.766950130E0,-9.772950172E0
7.746132961E1,-9.360000491E-1,6.883950233E0,-9.696000099E0
7.746386346E1,-9.270000458E-1,6.943950176E0,-9.655950546E0
7.746639708E1,-1.044000030E0,7.071000099E0,-9.636000633E0
7.746893084E1,-1.185000062E0,7.228950500E0,-9.628950119E0
7.747146446E1,-1.437000036E0,7.360950470E0,-9.708000183E0
7.747399823E1,-1.678950071E0,7.483050346E0,-9.802050591E0
7.747653176E1,-1.918050051E0,7.581000328E0,-9.901950836E0
7.747906538E1,-2.104950190E0,7.713000298E0,-9.943050385E0
7.748159915E1,-2.305950165E0,7.866000175E0,-1.012695026E1
7.748413276E1,-2.443050146E0,7.966950417E0,-1.023300076E1
7.748666664E1,-2.653950214E0,8.062050819E0,-1.043595028E1
7.748920018E1,-2.919000149E0,8.149050713E0,-1.053705025E1
7.749173403E1,-3.148950100E0,8.404950142E0,-1.057500076E1
7.749426757E1,-3.204000235E0,8.509950638E0,-1.076400089E1
7.749680142E1,-2.958000183E0,8.661000252E0,-1.090995026E1
7.749933519E1,-2.982000113E0,8.920050621E0,-1.099905014E1
7.750186873E1,-2.905050039E0,9.052050591E0,-1.092705059E1
7.750440235E1,-2.773050070E0,9.271950722E0,-1.093395042E1
7.750693618E1,-2.668050051E0,9.456000328E0,-1.077600098E1
7.750946972E1,-2.521950006E0,9.751049995E0,-1.047495079E1
7.751200349E1,-2.329950094E0,1.003305054E1,-1.033305073E1
7.751453711E1,-2.140950203E0,1.037595081E1,-1.017300034E1
7.751707094E1,-1.993050098E0,1.067805004E1,-9.916950226E0
7.751960471E1,-1.839000106E0,1.099605083E1,-9.739050865E0
7.752213833E1,-1.702950120E0,1.129305077E1,-9.598050117E0
7.752467210E1,-1.530000091E0,1.162095070E1,-9.421050072E0
7.752720565E1,-1.378950119E0,1.188495064E1,-9.303000450E0
7.752973926E1,-1.200000048E0,1.214805031E1,-9.141000748E0
7.753227303E1,-1.092000008E0,1.235400105E1,-8.985000610E0
7.753480665E1,-9.390000701E-1,1.264605045E1,-8.855999947E0
7.753734050E1,-8.500500321E-1,1.280400085E1,-8.728950500E0
7.753987404E1,-7.420500517E-1,1.292700100E1,-8.652000427E0
7.754240788E1,-6.250500083E-1,1.306095028E1,-8.523000717E0
7.754494165E1,-5.629500151E-1,1.309695053E1,-8.458050728E0
7.754747528E1,-4.429500103E-1,1.312305069E1,-8.422050476E0
7.755000881E1,-4.069500268E-1,1.304895020E1,-8.568000793E0
7.755254258E1,-5.239500403E-1,1.305795097E1,-8.032050133E0
7.755507620E1,-7.159500122E-1,1.312995052E1,-7.965000153E0
7.755760995E1,-7.230000496E-1,1.311300087E1,-8.056050301E0
7.756014357E1,-8.620500565E-1,1.314195061E1,-7.921950340E0
7.756267734E1,-9.480000734E-1,1.313700104E1,-7.705950260E0
7.756521118E1,-1.003050089E0,1.308705044E1,-7.504950523E0
7.756774477E1,-1.012950063E0,1.306995106E1,-7.462050438E0
7.757027831E1,-1.360050082E0,1.310100079E1,-7.432950497E0
7.757281215E1,-1.626000047E0,1.311795044E1,-7.081050396E0
7.757534592E1,-1.914000034E0,1.324500084E1,-6.973050117E0
7.757787950E1,-2.032950163E0,1.332705021E1,-6.793050289E0
7.758041312E1,-2.256000042E0,1.348695087E1,-6.646950245E0
7.758294688E1,-2.416050196E0,1.363095093E1,-6.529950142E0
7.758548050E1,-2.575050116E0,1.374300098E1,-6.477000237E0
7.758801426E1,-2.752050161E0,1.387500095E1,-6.457950115E0
7.759054811E1,-2.922000170E0,1.400400066E1,-6.565950394E0
7.759308164E1,-3.054000139E0,1.410300064E1,-6.688050270E0
7.759561549E1,-3.232950211E0,1.420605087E1,-6.814950466E0
7.759814914E1,-3.276000261E0,1.423200035E1,-6.844050407E0
7.760068268E1,-3.315000057E0,1.425795078E1,-6.826950550E0
7.760321644E1,-3.360000134E0,1.430595112E1,-6.846000195E0
7.760575006E1,-3.336000204E0,1.428900051E1,-6.834000111E0
7.760828381E1,-3.255000114E0,1.428900051E1,-6.837000370E0
7.761081742E1,-3.118050098E0,1.429200077E1,-6.817050457E0
7.761335119E1,-2.983950138E0,1.436400032E1,-6.837000370E0
7.761588504E1,-2.827950239E0,1.438995075E1,-6.742950439E0
7.761841865E1,-2.677950144E0,1.449795055E1,-6.616050243E0
7.762095242E1,-2.515050173E0,1.456995106E1,-6.481950283E0
