"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.635256151E1,3.574999981E-3,-4.736874998E-1,8.798624873E-1
7.635509536E1,8.346249908E-2,-3.639625013E-1,9.021375179E-1
7.635762913E1,1.568875015E-1,-2.617999911E-1,9.245499969E-1
7.636016278E1,2.238499969E-1,-1.533125043E-1,9.575499892E-1
7.636269654E1,2.898499966E-1,-5.115000159E-2,9.948124886E-1
7.636523016E1,3.493874967E-1,4.675000161E-2,1.035237551E0
7.636776393E1,4.016374946E-1,1.542750001E-1,1.081025004E0
7.637029744E1,4.452250004E-1,2.564375103E-1,1.124612451E0
7.637283128E1,4.878500104E-1,3.500750065E-1,1.147987485E0
7.637536490E1,5.260750055E-1,4.383499920E-1,1.170400023E0
7.637789844E1,5.527499914E-1,5.352874994E-1,1.206562519E0
7.638043233E1,5.698000193E-1,5.905625224E-1,1.251250029E0
7.638296587E1,5.835499763E-1,6.054124832E-1,1.298137546E0
7.638549971E1,5.952374935E-1,5.990874767E-1,1.352312446E0
7.638803348E1,6.059625149E-1,5.863000154E-1,1.407724977E0
7.639056710E1,6.165499687E-1,5.724124908E-1,1.470425010E0
7.639310087E1,6.356624961E-1,5.575624704E-1,1.530099988E0
7.639563448E1,6.538124681E-1,5.256624818E-1,1.587574959E0
7.639816802E1,6.686624885E-1,4.820750058E-1,1.648212433E0
7.640070179E1,6.846125126E-1,4.298250079E-1,1.702525020E0
7.640323563E1,6.964374781E-1,3.713875115E-1,1.756700039E0
7.640576925E1,7.006999850E-1,3.085500002E-1,1.808949947E0
7.640830279E1,7.059249878E-1,2.436500043E-1,1.853637457E0
7.641083664E1,7.081249952E-1,1.830125004E-1,1.890900016E0
7.641337041E1,7.090874910E-1,1.127500013E-1,1.921700001E0
7.641590403E1,7.070249915E-1,4.042499885E-2,1.945075035E0
7.641843779E1,7.027624846E-1,-3.203750029E-2,1.964324951E0
7.642097138E1,7.016624808E-1,-1.043625027E-1,1.977112532E0
7.642350515E1,7.006999850E-1,-1.735250056E-1,1.984537482E0
7.642603869E1,6.973999739E-1,-2.437874973E-1,1.993062496E0
7.642857230E1,6.953374743E-1,-3.108874857E-1,2.000487566E0
7.643110610E1,6.879125237E-1,-3.821125031E-1,2.003649950E0
7.643363995E1,6.814500093E-1,-4.555374980E-1,2.006812572E0
7.643617357E1,6.719624996E-1,-5.226374865E-1,2.009012461E0
7.643870734E1,6.591749787E-1,-5.917999744E-1,2.013274908E0
7.644124098E1,6.495500207E-1,-6.513375044E-1,2.016437531E0
7.644377474E1,6.421250105E-1,-7.045499682E-1,2.027024984E0
7.644630836E1,6.356624961E-1,-7.482749820E-1,2.036649942E0
7.644884190E1,6.271374822E-1,-7.768750191E-1,2.047237396E0
7.645137570E1,6.271374822E-1,-8.003875017E-1,2.066487551E0
7.645390931E1,6.261749864E-1,-8.174374700E-1,2.083400011E0
7.645644316E1,6.261749864E-1,-8.141375184E-1,2.104712486E0
7.645897693E1,6.271374822E-1,-8.067125082E-1,2.134550095E0
7.646151056E1,6.271374822E-1,-7.896624804E-1,2.168649912E0
7.646404432E1,6.261749864E-1,-7.727500200E-1,2.207974911E0
7.646657794E1,6.239749789E-1,-7.514374852E-1,2.248399973E0
7.646911171E1,6.230124831E-1,-7.195374966E-1,2.294187546E0
7.647164524E1,6.219124794E-1,-6.694874763E-1,2.342037439E0
7.647417908E1,6.154500246E-1,-6.216375232E-1,2.394150019E0
7.647671262E1,6.144874692E-1,-5.810750127E-1,2.447362423E0
7.647924624E1,6.187499762E-1,-5.385875106E-1,2.497412443E0
7.648178004E1,6.187499762E-1,-4.991250038E-1,2.544300079E0
7.648431389E1,6.165499687E-1,-4.620000124E-1,2.596412420E0
7.648684751E1,6.154500246E-1,-4.171749949E-1,2.652787447E0
7.648938127E1,6.176499724E-1,-3.810124993E-1,2.704900026E0
7.649191489E1,6.165499687E-1,-3.513124883E-1,2.758112431E0
7.649444866E1,6.165499687E-1,-3.183124959E-1,2.799637556E0
7.649698227E1,6.091250181E-1,-2.576749921E-1,2.820950031E0
7.649951581E1,6.176499724E-1,-1.948374957E-1,2.847625017E0
7.650204959E1,6.313999891E-1,-1.427250057E-1,2.877325058E0
7.650458344E1,6.410250068E-1,-8.951249719E-2,2.906062603E0
7.650711698E1,6.432250142E-1,-4.056249931E-2,2.933837414E0
7.650965082E1,6.484500170E-1,1.594999991E-2,2.957212448E0
7.651218437E1,6.527125239E-1,8.084999770E-2,2.978524923E0
7.651471821E1,6.538124681E-1,1.361249983E-1,2.998737574E0
7.651725183E1,6.474875212E-1,1.787499934E-1,3.017849922E0
7.651978560E1,6.378625035E-1,2.245374918E-1,3.031737566E0
7.652231919E1,6.239749789E-1,2.766500115E-1,3.039162397E0
7.652485296E1,6.026625037E-1,3.202374876E-1,3.042325020E0
7.652738650E1,5.803874731E-1,3.554374874E-1,3.036962509E0
7.652992012E1,5.590749979E-1,3.840374947E-1,3.025274992E0
7.653245398E1,5.314375162E-1,4.064500034E-1,3.007262468E0
7.653498775E1,5.016000271E-1,4.246000051E-1,2.991174936E0
7.653752136E1,4.633750021E-1,4.266625047E-1,2.970000029E0
7.654005513E1,4.261125028E-1,4.246000051E-1,2.945524931E0
7.654258872E1,3.877499998E-1,4.170374870E-1,2.919950008E0
7.654512249E1,3.441624939E-1,4.053499997E-1,2.893275023E0
7.654765610E1,3.026374876E-1,3.830749989E-1,2.867837429E0
7.655018964E1,2.622124851E-1,3.543374836E-1,2.847625017E0
7.655272340E1,2.195875049E-1,3.181749880E-1,2.825212479E0
7.655525724E1,1.706375033E-1,2.755500078E-1,2.808162451E0
7.655779086E1,1.291124970E-1,2.234375030E-1,2.791112423E0
7.656032440E1,9.611249715E-2,1.648624986E-1,2.766637564E0
7.656285826E1,6.847500056E-2,1.084875017E-1,2.739000082E0
7.656539203E1,3.657500073E-2,4.564999789E-2,2.712462425E0
7.656792565E1,-1.787499990E-3,-1.182499994E-2,2.680424929E0
7.657045942E1,-3.904999793E-2,-7.356250286E-2,2.639999866E0
7.657299302E1,-7.521250099E-2,-1.351625025E-1,2.600674868E0
7.657552656E1,-1.102750003E-1,-2.044624984E-1,2.554887533E0
7.657806033E1,-1.379124969E-1,-2.788499892E-1,2.504837513E0
7.658059394E1,-1.699499935E-1,-3.513124883E-1,2.455887556E0
7.658312774E1,-1.996500045E-1,-4.247374833E-1,2.409137487E0
7.658566159E1,-2.294874936E-1,-4.885374904E-1,2.360187531E0
7.658819520E1,-2.560249865E-1,-5.289624929E-1,2.311237574E0
7.659072897E1,-2.804999948E-1,-5.684249997E-1,2.263387442E0
7.659326258E1,-3.029125035E-1,-6.140750051E-1,2.221862555E0
7.659579635E1,-3.220250010E-1,-6.556000113E-1,2.181437492E0
7.659832989E1,-3.455374837E-1,-6.939625144E-1,2.141974926E0
7.660086373E1,-3.646500111E-1,-7.301250100E-1,2.110074997E0
7.660339736E1,-3.848625124E-1,-7.566624880E-1,2.080237389E0
7.660593090E1,-4.050749838E-1,-7.727500200E-1,2.055762529E0
7.660846467E1,-4.178625047E-1,-7.716500163E-1,2.034450054E0
7.661099829E1,-4.284499884E-1,-7.588624954E-1,2.017537594E0
7.661353214E1,-4.423374832E-1,-7.418124676E-1,2.003649950E0
7.661606591E1,-4.476999938E-1,-7.332875133E-1,1.993062496E0
7.661859953E1,-4.571875036E-1,-7.247624993E-1,1.985499978E0
7.662113329E1,-4.688749909E-1,-7.173374891E-1,1.983437538E0
7.662366682E1,-4.816625118E-1,-7.013875246E-1,1.986600041E0
7.662620044E1,-5.009124875E-1,-6.811749935E-1,1.990862489E0
7.662873421E1,-5.220875144E-1,-6.587625146E-1,1.995124936E0
7.663126783E1,-5.422999859E-1,-6.290624738E-1,2.002549887E0
7.663380167E1,-5.583875179E-1,-6.003249884E-1,2.004750013E0
7.663633521E1,-5.743374825E-1,-5.725499988E-1,2.006812572E0
7.663886906E1,-5.891875029E-1,-5.545374751E-1,2.012175083E0
7.664140283E1,-6.051374674E-1,-5.439500213E-1,2.014237404E0
7.664393640E1,-6.168249846E-1,-5.480750203E-1,2.015337467E0
7.664647017E1,-6.307125092E-1,-5.576999784E-1,2.017537594E0
7.664900371E1,-6.424000263E-1,-5.673249960E-1,2.024962425E0
7.665153733E1,-6.520249844E-1,-5.801125169E-1,2.033487558E0
7.665407111E1,-6.615124941E-1,-5.928999782E-1,2.036649942E0
7.665660496E1,-6.646749973E-1,-6.003249884E-1,2.042012453E0
7.665913850E1,-6.657750010E-1,-6.088500023E-1,2.045175076E0
7.666167234E1,-6.605499983E-1,-6.045874953E-1,2.040912390E0
7.666420588E1,-6.402000189E-1,-5.960624814E-1,2.031287432E0
7.666673972E1,-6.210874915E-1,-5.864375234E-1,2.023862600E0
7.666927334E1,-5.988125205E-1,-5.768125057E-1,2.016437531E0
7.667180688E1,-5.721374750E-1,-5.619624853E-1,2.001587391E0
7.667434065E1,-5.380374789E-1,-5.343250036E-1,1.984537482E0
7.667687427E1,-5.103999972E-1,-5.024250150E-1,1.964324951E0
7.667940803E1,-4.764375091E-1,-4.629625082E-1,1.943012476E0
7.668194165E1,-4.444000125E-1,-4.236375093E-1,1.920599937E0
7.668447550E1,-4.147000015E-1,-3.832125068E-1,1.900387526E0
7.668700928E1,-3.795000017E-1,-3.416875005E-1,1.877012491E0
7.668954281E1,-3.518624902E-1,-3.033249974E-1,1.851437449E0
7.669207666E1,-3.294500113E-1,-2.576749921E-1,1.825862527E0
7.669461030E1,-3.134999871E-1,-1.991000026E-1,1.800424933E0
7.669714390E1,-3.114374876E-1,-1.277374923E-1,1.769487500E0
7.669967752E1,-3.220250010E-1,-4.372499883E-2,1.733325005E0
7.670221123E1,-3.444375098E-1,6.159999967E-2,1.691799998E0
7.670474500E1,-3.774375021E-1,1.808124930E-1,1.649312496E0
7.670727861E1,-4.071374834E-1,2.937000096E-1,1.597062469E0
7.670981238E1,-4.306499958E-1,4.001249969E-1,1.544950008E0
7.671234604E1,-4.562250078E-1,5.022875071E-1,1.494899988E0
7.671487988E1,-4.764375091E-1,5.852000117E-1,1.438524961E0
7.671741365E1,-4.976125062E-1,6.639875174E-1,1.387512445E0
7.671994719E1,-5.317124724E-1,7.385125160E-1,1.340625048E0
7.672248080E1,-5.732374787E-1,8.267874718E-1,1.299100041E0
7.672501457E1,-6.210874915E-1,9.151999950E-1,1.257712483E0
7.672754819E1,-6.711375117E-1,9.864249825E-1,1.215087533E0
7.673008196E1,-7.189875245E-1,1.038537502E0,1.176725030E0
7.673261578E1,-7.668374777E-1,1.076900005E0,1.135200024E0
7.673514932E1,-8.126249909E-1,1.095049977E0,1.089550018E0
7.673768317E1,-8.595125079E-1,1.090787530E0,1.036337495E0
7.674021671E1,-9.053000212E-1,1.071537495E0,9.831249714E-1
7.674275036E1,-9.435250163E-1,1.024787545E0,9.213874936E-1
7.674528412E1,-9.754250050E-1,9.576874971E-1,8.531875014E-1
7.674781774E1,-1.010625005E0,8.864625096E-1,7.840250134E-1
7.675035151E1,-1.047887444E0,8.012124896E-1,7.128000259E-1
7.675288513E1,-1.086112499E0,7.023500204E-1,6.382749677E-1
7.675541889E1,-1.128737450E0,5.948249698E-1,5.637499690E-1
7.675795251E1,-1.179749966E0,4.798749983E-1,4.892250001E-1
7.676048628E1,-1.225537539E0,3.500750065E-1,4.148375094E-1
7.676301989E1,-1.265962481E0,2.127124965E-1,3.360500038E-1
7.676555365E1,-1.309687495E0,7.548750192E-2,2.604250014E-1
7.676808750E1,-1.357537508E0,-5.967500061E-2,1.880999953E-1
7.677062104E1,-1.403324962E0,-1.937374920E-1,1.211374998E-1
7.677315462E1,-1.449112535E0,-3.214749992E-1,5.829999968E-2
7.677568839E1,-1.492699981E0,-4.555374980E-1,1.924999990E-3
7.677822201E1,-1.527762532E0,-5.938624740E-1,-5.348749831E-2
7.678075577E1,-1.553337455E0,-7.321875095E-1,-1.067000031E-1
7.678328935E1,-1.574650049E0,-8.599249721E-1,-1.545500010E-1
7.678582312E1,-1.598024964E0,-9.737749696E-1,-1.992374957E-1
7.678835673E1,-1.618237495E0,-1.074975014E0,-2.461249977E-1
7.679089058E1,-1.631024957E0,-1.167512536E0,-2.917749882E-1
7.679342412E1,-1.642712474E0,-1.254824996E0,-3.366000056E-1
7.679595789E1,-1.654399991E0,-1.338837504E0,-3.844499886E-1
7.679849151E1,-1.652337432E0,-1.423949957E0,-4.269374907E-1
7.680102527E1,-1.645874977E0,-1.508100033E0,-4.716250002E-1
7.680355890E1,-1.639549971E0,-1.584687471E0,-5.121874809E-1
7.680609267E1,-1.627862453E0,-1.654950023E0,-5.440874696E-1
7.680862629E1,-1.621399999E0,-1.718750000E0,-5.748875141E-1
7.681116006E1,-1.613975048E0,-1.771962523E0,-6.067875028E-1
7.681369372E1,-1.603387475E0,-1.828337431E0,-6.345624924E-1
7.681622756E1,-1.595962524E0,-1.876325011E0,-6.568375230E-1
7.681876110E1,-1.589499950E0,-1.921975017E0,-6.781499982E-1
7.682129487E1,-1.575749993E0,-1.961437464E0,-7.005624771E-1
7.682382847E1,-1.562962532E0,-1.993337512E0,-7.239375114E-1
7.682636224E1,-1.550174952E0,-2.010387421E0,-7.419499755E-1
7.682889585E1,-1.526800036E0,-2.016712427E0,-7.590000033E-1
7.683142962E1,-1.505487442E0,-2.015612602E0,-7.792124748E-1
7.683396323E1,-1.478812456E0,-2.000762463E0,-7.962625027E-1
7.683649707E1,-1.457499981E0,-1.974225044E0,-8.144124746E-1
7.683903061E1,-1.441550016E0,-1.930500031E0,-8.303624988E-1
7.684156438E1,-1.435225010E0,-1.869862437E0,-8.420500159E-1
7.684409801E1,-1.440587521E0,-1.792174935E0,-8.537374735E-1
7.684663177E1,-1.442649961E0,-1.698537469E0,-8.665249944E-1
7.684916539E1,-1.449112535E0,-1.584687471E0,-8.750500083E-1
7.685169916E1,-1.458600044E0,-1.452687502E0,-8.909999728E-1
7.685423276E1,-1.469324946E0,-1.305837512E0,-9.058499932E-1
7.685676653E1,-1.484174967E0,-1.151562452E0,-9.282624722E-1
7.685930015E1,-1.493800044E0,-9.833999872E-1,-9.527375102E-1
7.686183391E1,-1.499024987E0,-8.024500012E-1,-9.814749956E-1
7.686436751E1,-1.502324939E0,-6.120125055E-1,-1.016537547E0
7.686690127E1,-1.498062491E0,-4.171749949E-1,-1.059162498E0
7.686943489E1,-1.485275030E0,-2.161500007E-1,-1.099587440E0
7.687196866E1,-1.469324946E0,-1.814999990E-2,-1.147437453E0
7.687450227E1,-1.453374982E0,1.744875014E-1,-1.196387529E0
7.687703604E1,-1.444849968E0,3.617624938E-1,-1.245337486E0
7.687956966E1,-1.436324954E0,5.319874883E-1,-1.294287443E0
7.688210342E1,-1.429862499E0,6.830999851E-1,-1.344337463E0
7.688463704E1,-1.416112542E0,8.236249685E-1,-1.391224980E0
7.688717080E1,-1.397962451E0,9.534249902E-1,-1.431650043E0
7.688970442E1,-1.375687480E0,1.063012481E0,-1.476337433E0
7.689223819E1,-1.340487480E0,1.151425004E0,-1.516762495E0
7.689477182E1,-1.303225040E0,1.224849939E0,-1.549762487E0
7.689730559E1,-1.270225048E0,1.280125022E0,-1.582762480E0
7.689983921E1,-1.230900049E0,1.323850036E0,-1.611500025E0
7.690237298E1,-1.194737434E0,1.349287510E0,-1.636937499E0
7.690490656E1,-1.161737442E0,1.357812524E0,-1.657287478E0
7.690744033E1,-1.126537442E0,1.355749965E0,-1.674199939E0
7.690997395E1,-1.091475010E0,1.344062448E0,-1.683825016E0
7.691250772E1,-1.062737465E0,1.311062455E0,-1.694412470E0
7.691504132E1,-1.030837536E0,1.263212442E0,-1.698675036E0
7.691757508E1,-1.003200054E0,1.206699967E0,-1.706237435E0
7.692010870E1,-9.711624980E-1,1.137537479E0,-1.713662505E0
7.692264247E1,-9.424250126E-1,1.058750033E0,-1.719987512E0
7.692517611E1,-9.095624685E-1,9.673125148E-1,-1.729612470E0
7.692770988E1,-8.754624724E-1,8.705124855E-1,-1.732774973E0
7.693024349E1,-8.467249870E-1,7.544624805E-1,-1.735937476E0
7.693277726E1,-8.233500123E-1,6.437749863E-1,-1.740200043E0
7.693531089E1,-8.009374738E-1,5.299249887E-1,-1.741299987E0
7.693784466E1,-7.786625028E-1,4.064500034E-1,-1.747624993E0
7.694037828E1,-7.562500238E-1,2.809124887E-1,-1.750924945E0
7.694291204E1,-7.360374928E-1,1.627999991E-1,-1.758350015E0
7.694544570E1,-7.126625180E-1,5.211250111E-2,-1.762612462E0
7.694797946E1,-6.945124865E-1,-5.857500061E-2,-1.767837524E0
7.695051308E1,-6.765000224E-1,-1.586750001E-1,-1.768937469E0
7.695304685E1,-6.594499946E-1,-2.458499968E-1,-1.777462482E0
7.695558046E1,-6.424000263E-1,-3.192749918E-1,-1.782824993E0
7.695811423E1,-6.221874952E-1,-3.746874928E-1,-1.788187504E0
7.696064784E1,-6.008750200E-1,-4.182749987E-1,-1.792312503E0
7.696318161E1,-5.732374787E-1,-4.364250004E-1,-1.798774958E0
7.696571519E1,-5.444999933E-1,-4.353249967E-1,-1.798774958E0
7.696824896E1,-5.157625079E-1,-4.236375093E-1,-1.797675014E0
7.697078258E1,-4.805625081E-1,-3.959999979E-1,-1.792312503E0
7.697331635E1,-4.465999901E-1,-3.544749916E-1,-1.783924937E0
7.697584997E1,-4.124999940E-1,-2.938374877E-1,-1.768937469E0
7.697838374E1,-3.752374947E-1,-2.193125039E-1,-1.752987504E0
7.698091735E1,-3.379749954E-1,-1.319999993E-1,-1.741299987E0
7.698345112E1,-3.040125072E-1,-3.629999980E-2,-1.724249959E0
7.698598476E1,-2.699125111E-1,5.843750015E-2,-1.704037547E0
7.698851852E1,-2.326499969E-1,1.563374996E-1,-1.689187527E0
7.699105214E1,-1.975875050E-1,2.499749959E-1,-1.675300002E0
7.699358591E1,-1.581249982E-1,3.415499926E-1,-1.658249974E0
7.699611952E1,-1.187999994E-1,4.340874851E-1,-1.644500017E0
7.699865328E1,-7.837499678E-2,5.256624818E-1,-1.626350045E0
7.700118690E1,-3.891250119E-2,6.087124944E-1,-1.611500025E0
7.700372067E1,1.512499992E-3,6.927250028E-1,-1.596512437E0
7.700625427E1,3.877500072E-2,7.715125084E-1,-1.584825039E0
7.700878803E1,7.493750006E-2,8.438374996E-1,-1.566812515E0
7.701132165E1,1.121999994E-1,9.118999839E-1,-1.550862551E0
7.701385542E1,1.493249983E-1,9.758374691E-1,-1.532712460E0
7.701638906E1,1.876875013E-1,1.035374999E0,-1.514562488E0
7.701892282E1,2.270125002E-1,1.093950033E0,-1.497650027E0
7.702145644E1,2.622124851E-1,1.151425004E0,-1.475237489E0
7.702399021E1,2.983750105E-1,1.203537464E0,-1.455024958E0
7.702652382E1,3.367374837E-1,1.248224974E0,-1.436874986E0
7.702905758E1,3.707000017E-1,1.294012547E0,-1.418862462E0
7.703159120E1,4.068624973E-1,1.334437490E0,-1.402912498E0
7.703412497E1,4.409624934E-1,1.374862552E0,-1.389024973E0
7.703665857E1,4.718999863E-1,1.406762481E0,-1.374174953E0
7.703919234E1,5.026999712E-1,1.439762473E0,-1.360287547E0
7.704172596E1,5.346000195E-1,1.468500018E0,-1.347499967E0
7.704425972E1,5.644375086E-1,1.500399947E0,-1.336912513E0
7.704679335E1,5.974375010E-1,1.521712542E0,-1.324125051E0
7.704932712E1,6.272749901E-1,1.548387527E0,-1.312437534E0
7.705186074E1,6.527125239E-1,1.570662498E0,-1.302812457E0
7.705439450E1,6.825500131E-1,1.593075037E0,-1.291124940E0
7.705692811E1,7.081249952E-1,1.612187505E0,-1.282600045E0
7.705946188E1,7.325999737E-1,1.632400036E0,-1.273112535E0
7.706199550E1,7.496500015E-1,1.660037518E0,-1.261287451E0
7.706452926E1,7.559750080E-1,1.685612440E0,-1.252762437E0
7.706706290E1,7.591375113E-1,1.710087538E0,-1.248637438E0
7.706959666E1,7.645000219E-1,1.733462453E0,-1.241075039E0
7.707213028E1,7.730249763E-1,1.756974936E0,-1.233649969E0
7.707466405E1,7.804499865E-1,1.779250026E0,-1.228287458E0
7.707719768E1,7.932375073E-1,1.804824948E0,-1.221962452E0
7.707973145E1,7.964000106E-1,1.825037479E0,-1.215637445E0
7.708226507E1,7.975000143E-1,1.847450018E0,-1.204912543E0
7.708479884E1,8.049250245E-1,1.875087500E0,-1.191162467E0
7.708733245E1,8.028625250E-1,1.897362471E0,-1.179337502E0
7.708986622E1,8.049250245E-1,1.919775009E0,-1.164487481E0
7.709239983E1,8.028625250E-1,1.943150043E0,-1.151700020E0
7.709493360E1,8.006625175E-1,1.965562463E0,-1.136849999E0
7.709746723E1,7.986000180E-1,1.988937497E0,-1.121862531E0
7.710000100E1,7.921375036E-1,2.014512539E0,-1.102749944E0
7.710253461E1,7.858124971E-1,2.034724951E0,-1.085700035E0
7.710506838E1,7.741249800E-1,2.051774979E0,-1.075112462E0
7.710760199E1,7.581750154E-1,2.068687439E0,-1.061224937E0
7.711013576E1,7.453874946E-1,2.089037418E0,-1.045274973E0
7.711266938E1,7.294374704E-1,2.107049942E0,-1.030424953E0
7.711520315E1,7.144500017E-1,2.127262592E0,-1.016537547E0
7.711773676E1,7.049624920E-1,2.144312382E0,-1.001687527E0
7.712027052E1,6.910749674E-1,2.159162521E0,-9.878000021E-1
7.712280414E1,6.751250029E-1,2.178412437E0,-9.697874784E-1
7.712533791E1,6.527125239E-1,2.197525024E0,-9.527375102E-1
7.712787154E1,6.261749864E-1,2.215674877E0,-9.325249791E-1
7.713040531E1,6.017000079E-1,2.227362394E0,-9.101125002E-1
7.713293893E1,5.718625188E-1,2.228324890E0,-8.909999728E-1
7.713547270E1,5.410624743E-1,2.237950087E0,-8.696874976E-1
7.713800630E1,5.080624819E-1,2.258162498E0,-8.463125229E-1
7.714054006E1,4.771249890E-1,2.278374910E0,-8.238999844E-1
7.714307368E1,4.494875073E-1,2.284837484E0,-8.047875166E-1
7.714560745E1,4.218499959E-1,2.288000107E0,-7.792124748E-1
7.714814108E1,3.888500035E-1,2.283737421E0,-7.537750006E-1
7.715067484E1,3.558500111E-1,2.276312590E0,-7.282000184E-1
7.715320846E1,3.217499852E-1,2.263525009E0,-7.005624771E-1
7.715574200E1,2.802250087E-1,2.244412422E0,-6.749874949E-1
7.715827583E1,2.377374917E-1,2.217737436E0,-6.473500133E-1
7.716080960E1,1.962125003E-1,2.187900066E0,-6.132500172E-1
7.716334322E1,1.472624987E-1,2.152837515E0,-5.813499689E-1
7.716587699E1,9.941250086E-2,2.104987383E0,-5.483499765E-1
7.716841060E1,4.399999976E-2,2.045312405E0,-5.121874809E-1
7.717094437E1,-1.347499993E-2,1.977249980E0,-4.675000012E-1
7.717347799E1,-6.875000149E-2,1.910149932E0,-4.291374981E-1
7.717601176E1,-1.347499937E-1,1.842087507E0,-3.865124881E-1
7.717854528E1,-1.964875013E-1,1.769762516E0,-3.408625126E-1
7.718107890E1,-2.571249902E-1,1.704725027E0,-2.919124961E-1
7.718361274E1,-3.220250010E-1,1.637762547E0,-2.407625020E-1
7.718614651E1,-3.848625124E-1,1.571762443E0,-1.875499934E-1
7.718868013E1,-4.454999864E-1,1.506862521E0,-1.322750002E-1
7.719121390E1,-5.061374903E-1,1.443062544E0,-7.796250284E-2
7.719374752E1,-5.615500212E-1,1.384487510E0,-2.048750035E-2
7.719628128E1,-6.179249883E-1,1.329074979E0,3.918749839E-2
7.719881493E1,-6.657750010E-1,1.279162526E0,1.007874981E-1
7.720134869E1,-7.158250213E-1,1.230212450E0,1.593624949E-1
7.720388223E1,-7.668374777E-1,1.179062486E0,2.211000025E-1
7.720641608E1,-8.115249872E-1,1.130112529E0,2.763749957E-1
7.720894962E1,-8.584125042E-1,1.089687467E0,3.403125107E-1
7.721148346E1,-9.116249681E-1,1.060950041E0,4.020499885E-1
7.721401708E1,-9.616749883E-1,1.041837454E0,4.626874924E-1
7.721655085E1,-1.009524941E0,1.030149937E0,5.222250223E-1
7.721908448E1,-1.052150011E0,1.022587538E0,5.796999931E-1
7.722161825E1,-1.098899961E0,1.029049993E0,6.319500208E-1
7.722415179E1,-1.148949981E0,1.040737510E0,6.872249842E-1
7.722668540E1,-1.201062441E0,1.056687474E0,7.415375113E-1
7.722921918E1,-1.258537531E0,1.080062509E0,7.893875241E-1
7.723175302E1,-1.305425048E0,1.098212481E0,8.320124745E-1
7.723428656E1,-1.351212502E0,1.108799934E0,8.733999729E-1
7.723682041E1,-1.386274934E0,1.115262508E0,9.106624722E-1
7.723935403E1,-1.415012479E0,1.113062501E0,9.436625242E-1
7.724188779E1,-1.439487457E0,1.103574991E0,9.703375101E-1
7.724442141E1,-1.460799932E0,1.091750026E0,9.979749918E-1
7.724695495E1,-1.477849960E0,1.073737502E0,1.025612473E0
7.724948870E1,-1.488437533E0,1.046100020E0,1.052287459E0
7.725202232E1,-1.490499973E0,1.010900021E0,1.077725053E0
7.725455609E1,-1.495862484E0,9.726749659E-1,1.109762549E0
7.725708971E1,-1.503287435E0,9.363750219E-1,1.142762542E0
7.725962355E1,-1.514974952E0,8.907250166E-1,1.172462463E0
7.726215732E1,-1.526800036E0,8.406749964E-1,1.206562519E0
7.726469094E1,-1.537387490E0,7.800375223E-1,1.236400008E0
7.726722470E1,-1.544812441E0,7.129374743E-1,1.260874987E0
7.726975824E1,-1.557600021E0,6.458374858E-1,1.287412524E0
7.727229185E1,-1.575749993E0,5.831375122E-1,1.307624936E0
7.727482562E1,-1.593762517E0,5.182374716E-1,1.322612524E0
7.727735924E1,-1.607650042E0,4.500375092E-1,1.335262537E0
7.727989298E1,-1.618237495E0,3.894000053E-1,1.347087502E0
7.728242682E1,-1.618237495E0,3.309625089E-1,1.355612516E0
7.728496044E1,-1.611912489E0,2.798124850E-1,1.358775020E0
7.728749398E1,-1.591699958E0,2.404875010E-1,1.363999963E0
7.729002784E1,-1.560762525E0,2.180749923E-1,1.372524977E0
7.729256161E1,-1.523499966E0,2.149125040E-1,1.382149935E0
7.729509515E1,-1.475649953E0,2.265999913E-1,1.391775012E0
7.729762877E1,-1.418174982E0,2.499749959E-1,1.401262522E0
7.730016253E1,-1.363862514E0,2.861374915E-1,1.410887480E0
7.730269614E1,-1.301162481E0,3.383874893E-1,1.423674941E0
7.730522999E1,-1.220312476E0,3.819749951E-1,1.429037452E0
7.730776353E1,-1.131899953E0,4.309250116E-1,1.431100011E0
7.731029732E1,-1.040462494E0,4.841375053E-1,1.426837444E0
7.731283116E1,-9.383000135E-1,5.416125059E-1,1.418312550E0
7.731536478E1,-8.285750151E-1,5.968874693E-1,1.396037459E0
7.731789832E1,-7.052375078E-1,6.437749863E-1,1.374724984E0
7.732043212E1,-5.743374825E-1,7.118374705E-1,1.348049998E0
7.732296574E1,-4.369750023E-1,7.800375223E-1,1.310787439E0
7.732549950E1,-2.901250124E-1,8.364124894E-1,1.270362496E0
7.732803312E1,-1.432749927E-1,8.885250092E-1,1.229937434E0
7.733056696E1,4.674999975E-3,9.332125187E-1,1.183187485E0
7.733310051E1,1.535875052E-1,9.778999686E-1,1.138499975E0
7.733563435E1,2.941125035E-1,1.022587538E0,1.087350011E0
7.733816789E1,4.335374832E-1,1.066312551E0,1.033037543E0
7.734070167E1,5.655375123E-1,1.111962438E0,9.692375064E-1
7.734323528E1,6.857125163E-1,1.154587507E0,8.969125152E-1
7.734576905E1,7.995625138E-1,1.192950010E0,8.203250170E-1
7.734830267E1,8.964999914E-1,1.228012443E0,7.361750007E-1
7.735083645E1,9.816125035E-1,1.266374946E0,6.425374746E-1
7.735337007E1,1.065624952E0,1.299374938E0,5.424374938E-1
7.735590384E1,1.135887504E0,1.338699937E0,4.360125065E-1
7.735843768E1,1.201887488E0,1.380224943E0,3.136374950E-1
